PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSI;P7250;P7280;P7280S1;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20260626;06;2026;8644378;1;1;1;70;;2;868.2073847;17;1;;;;;;;;;1;6;0;4;4;1;2;2;;2;;.;6112;01;0123
20260626;06;2026;8644379;1;2;1;70;;2;330.78804304;17;1;;;;;;;;;1;180;0;3;7;3;2;2;;2;;.;6112;01;0123
20260626;06;2026;8644380;1;2;1;70;;2;516.04132493;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644380;1;3;1;70;;2;516.04132493;17;;1;4;1;;;;40;2500000;1;1;0;6;1;10;2;2;;1;2500000;3257;3257;07;0722
20260626;06;2026;8644381;1;1;1;70;;2;245.88697372;17;1;;;;;;;;;1;150;0;5;2;10;2;2;;2;;.;5311;85;8511
20260626;06;2026;8644382;1;2;1;70;;2;905.34113333;17;1;;;;;;;;;1;240;0;3;3;1;2;2;;2;;.;9111;97;9700
20260626;06;2026;8644382;1;4;1;70;;2;905.34113333;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644382;1;5;1;70;;2;905.34113333;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644384;1;2;1;70;;1;891.57527002;17;1;;;;;;;;;1;160;0;4;4;2;2;2;;2;;.;9311;07;0722
20260626;06;2026;8644385;1;2;1;70;;1;1412.2848526;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644386;1;1;1;70;;1;1104.5572654;17;;1;8;3;;;;40;1500000;1;2;0;8;1;5;2;2;;2;;9111;9321;07;0722
20260626;06;2026;8644388;1;1;1;70;;1;1595.1438329;17;1;;;;;;;;;1;300;0;7;4;2;2;2;;2;;.;8111;07;0722
20260626;06;2026;8644389;1;2;1;70;;1;1554.554581;17;1;;;;;2;5;;1750905;1;1;0;8;3;1;2;2;;1;400000;.;5311;97;9700
20260626;06;2026;8644390;1;3;1;70;;1;1678.5452506;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644391;1;1;1;70;;1;1047.8915248;17;1;;;;;;;;;1;180;0;5;2;10;2;3;;2;;.;2330;85;8530
20260626;06;2026;8644393;1;1;1;70;;1;1202.250121;17;1;;;;;2;5;;1750905;1;36;0;4;1;5;2;2;;1;160000;.;8111;07;0722
20260626;06;2026;8644393;1;2;1;70;;1;1202.250121;17;1;;;;;1;;40;2000000;2;;;;;;;2;;1;400000;.;.;;.
20260626;06;2026;8644403;1;2;1;70;;2;171.94727662;63;1;;;;;;;;;1;120;0;5;1;10;2;3;;2;;.;3123;42;4290
20260626;06;2026;8644403;1;3;1;70;;2;171.94727662;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644404;1;2;1;70;;2;84.844744113;63;1;;;;;1;;30;4000000;1;36;5;3;5;3;2;2;;2;;.;1212;56;5611
20260626;06;2026;8644405;1;2;1;70;;2;144.04587917;63;1;;;;;;;;;1;48;0;3;4;1;2;2;;2;;.;5212;56;5619
20260626;06;2026;8644406;1;1;1;70;;2;90.694053893;63;1;;;;;;;;;1;24;0;4;4;1;2;3;;2;;.;5329;86;8699
20260626;06;2026;8644408;1;4;1;70;;2;120.7036233;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644411;1;3;1;70;;2;286.66510454;63;;1;16;1;;;;45;2000000;2;;;;;;;2;;2;;5414;;;
20260626;06;2026;8644411;1;4;1;70;;2;286.66510454;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644412;1;1;1;70;;2;100.63766394;63;1;;;;;;;;;1;72;0;3;1;10;2;2;;2;;.;1221;47;4792
20260626;06;2026;8644413;1;1;1;70;;2;141.70945921;63;1;;;;;;;;;1;84;0;7;4;2;2;2;;2;;.;1420;45;4530
20260626;06;2026;8644414;1;1;1;70;;2;258.41251554;63;1;;;;;;;;;1;264;5;5;2;10;2;3;;2;;.;2611;84;8415
20260626;06;2026;8644415;1;3;1;70;;2;132.56991268;63;1;;;;;;;;;1;336;0;5;1;10;2;3;;2;;.;2411;45;4511
20260626;06;2026;8644415;1;4;1;70;;2;132.56991268;63;1;;;;;;;;;1;324;0;5;4;1;2;3;;2;;.;5223;47;4771
20260626;06;2026;8644416;1;1;1;70;;2;180.29050674;63;1;;;;;;;;;1;228;5;5;5;3;2;3;;2;;.;2411;47;4719
20260626;06;2026;8644416;1;2;1;70;;2;180.29050674;63;1;;;;;;;;;1;240;5;5;1;7;2;3;;2;;.;1120;64;6412
20260626;06;2026;8644417;1;2;1;70;;2;140.74954547;63;1;;;;;;;;;1;60;0;3;4;1;2;2;;2;;.;5142;96;9602
20260626;06;2026;8644417;1;3;1;70;;2;140.74954547;63;1;;;;;;;;;1;360;0;5;1;10;2;3;;2;;.;3312;64;6411
20260626;06;2026;8644417;1;4;1;70;;2;140.74954547;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644419;1;1;1;70;;2;258.41251554;63;1;;;;;;;;;1;24;0;5;1;10;2;2;;2;;.;2142;41;4112
20260626;06;2026;8644421;1;3;1;70;;1;286.51483166;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644422;1;1;1;70;;1;270.58585742;63;1;;;;;;;;;1;360;0;4;7;2;2;2;;2;;.;1311;01;0123
20260626;06;2026;8644422;1;2;1;70;;1;270.58585742;63;1;;;;;;;;;1;180;0;3;1;3;2;2;;2;;.;5120;88;8891
20260626;06;2026;8644422;1;4;1;70;;1;270.58585742;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644423;1;2;1;70;;1;274.66552739;63;1;;;;;;;;;1;60;0;4;1;10;2;2;;2;;.;5312;88;8891
20260626;06;2026;8644426;1;4;1;70;;1;511.57641693;63;1;;;;;;;;;1;324;0;3;7;4;2;2;;2;;.;9211;01;0123
20260626;06;2026;8644427;1;2;1;70;;1;769.18253382;63;1;;;;;;;;;1;12;0;3;4;1;2;2;;2;;.;5223;47;4771
20260626;06;2026;8644429;1;1;1;70;;1;406.2442981;63;1;;;;;2;4;;2000000;1;6;0;3;7;10;2;2;;2;;.;9211;01;0121
20260626;06;2026;8644429;1;3;1;70;;1;406.2442981;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644429;1;5;1;70;;1;406.2442981;63;1;;;;;;;;;1;24;0;8;4;1;2;2;;2;;.;7112;41;4111
20260626;06;2026;8644430;1;1;1;70;;1;241.05135363;63;1;;;;;;;;;1;312;0;4;1;4;2;2;;2;;.;5120;01;0123
20260626;06;2026;8644430;1;2;1;70;;1;241.05135363;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644431;1;1;1;70;;1;492.27682165;63;1;;;;;;;;;1;48;0;3;1;10;2;2;;2;;.;7411;43;4321
20260626;06;2026;8644433;1;2;1;70;;1;457.8181868;63;1;;;;;;;;;1;6;0;3;7;9;2;2;;2;;.;9321;46;4631
20260626;06;2026;8644443;1;1;1;70;;2;406.45855938;73;1;;;;;;;;;1;95;1;3;3;3;2;2;;2;;.;9111;01;0121
20260626;06;2026;8644444;1;1;1;70;;2;517.11875868;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644446;1;1;1;70;;2;517.11875868;73;1;;;;;;;;;1;320;1;6;7;4;2;2;;2;;.;6111;01;0115
20260626;06;2026;8644446;1;2;1;70;;2;517.11875868;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644447;1;1;1;70;;2;380.24402905;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644447;1;2;1;70;;2;380.24402905;73;1;;;;;;;;;1;64;2;4;4;1;2;2;;2;;.;9520;92;9200
20260626;06;2026;8644447;1;3;1;70;;2;380.24402905;73;1;;;;;;;;;1;3;1;4;4;1;2;2;;2;;.;9212;01;0141
20260626;06;2026;8644447;1;4;1;70;;2;380.24402905;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644447;1;5;1;70;;2;380.24402905;73;1;;;;;;;;;1;2;1;8;1;3;2;2;;2;;.;9111;97;9700
20260626;06;2026;8644448;1;1;1;70;;2;398.12309174;73;1;;;;;;;;;1;320;2;6;7;3;2;2;;2;;.;9211;01;0129
20260626;06;2026;8644448;1;2;1;70;;2;398.12309174;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644450;1;2;1;70;;2;360.81783225;73;1;;;;;;;;;1;49;2;3;4;1;2;2;;2;;.;9111;81;8121
20260626;06;2026;8644451;1;1;1;70;;2;413.69500694;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644451;1;2;1;70;;2;413.69500694;73;1;;;;;;;;;1;64;2;4;4;1;2;2;;2;;.;9211;01;0121
20260626;06;2026;8644452;1;1;1;70;;2;437.22639234;73;1;;;;;;;;;1;240;0;4;7;3;2;2;;2;;.;9211;01;0112
20260626;06;2026;8644452;1;2;1;70;;2;437.22639234;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644453;1;3;1;70;;2;684.47865811;73;1;;;;;;;;;1;240;2;4;5;2;2;2;;2;;.;6112;01;0121
20260626;06;2026;8644453;1;5;1;70;;2;684.47865811;73;;1;26;1;;;;48;1500000;1;8;2;9;1;2;1;1;2;2;;6113;6113;68;6820
20260626;06;2026;8644454;1;1;1;70;;2;323.7267734;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644454;1;4;1;70;;2;323.7267734;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644454;1;7;1;70;;2;323.7267734;73;;1;16;1;;;;45;1800000;2;;;;;;;2;;2;;4120;;;
20260626;06;2026;8644455;1;3;1;70;;2;691.05164947;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644455;1;6;1;70;;2;691.05164947;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644456;1;2;1;70;;2;448.87756812;73;1;;;;;;;;;1;120;0;3;7;2;2;2;;2;;.;9211;01;0121
20260626;06;2026;8644456;1;5;1;70;;2;448.87756812;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644459;1;2;1;70;;2;413.69500694;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644461;1;1;1;70;;2;592.95394607;73;;1;5;7;;;;50;1500000;1;8;2;1;7;2;2;2;;2;;9211;9211;01;0121
20260626;06;2026;8644462;1;1;1;70;;2;325.1668475;73;1;;;;;;;;;1;108;0;3;4;2;2;2;;2;;.;5120;56;5619
20260626;06;2026;8644465;1;1;1;70;;2;304.19522324;73;1;;;;;;;;;1;248;2;3;1;6;2;2;;2;;.;9112;41;4111
20260626;06;2026;8644465;1;2;1;70;;2;304.19522324;73;1;;;;;;;;;1;240;2;4;1;4;2;2;;2;;.;5120;01;0141
20260626;06;2026;8644466;1;2;1;70;;2;794.79491765;73;1;;;;;;;;;1;120;2;4;3;2;2;2;;2;;.;9111;97;9700
20260626;06;2026;8644467;1;1;1;70;;2;462.10642778;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644467;1;2;1;70;;2;462.10642778;73;;1;12;7;;;;48;1200000;1;3;2;7;7;3;2;2;;2;;9211;9211;01;0121
20260626;06;2026;8644468;1;1;1;70;;2;304.19522324;73;1;;;;;;;;;1;360;2;4;7;4;2;2;;2;;.;9211;01;0121
20260626;06;2026;8644468;1;4;1;70;;2;304.19522324;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644469;1;1;1;70;;2;304.19522324;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644469;1;2;1;70;;2;304.19522324;73;1;;;;;;;;;1;48;2;5;2;10;2;3;;2;;.;5413;84;8424
20260626;06;2026;8644469;1;3;1;70;;2;304.19522324;73;1;;;;;;;;;1;360;2;4;1;3;2;2;;2;;.;5142;96;9602
20260626;06;2026;8644471;1;1;1;70;;2;618.83641708;73;1;;;;;;;;;1;64;2;4;4;1;2;2;;2;;.;9211;01;0123
20260626;06;2026;8644471;1;2;1;70;;2;618.83641708;73;1;;;;;;;;;1;112;2;3;1;10;2;2;;2;;.;5223;47;4761
20260626;06;2026;8644472;1;4;1;70;;2;1127.0302157;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644473;1;1;1;70;;1;927.11302726;73;1;;;;;;;;;1;360;0;3;3;1;2;2;;2;;.;9111;97;9700
20260626;06;2026;8644473;1;3;1;70;;1;927.11302726;73;1;;;;;;;;;1;240;0;4;7;4;2;2;;2;;.;9211;01;0124
20260626;06;2026;8644474;1;2;1;70;;1;1034.7256616;73;1;;;;;;;;;1;248;1;3;3;2;2;2;;2;;.;9111;97;9700
20260626;06;2026;8644475;1;3;1;70;;2;1248.5213425;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644476;1;1;1;70;;1;1269.9349556;73;1;;;;;;;;;1;48;0;5;1;10;2;3;;2;;.;5223;49;4921
20260626;06;2026;8644477;1;2;1;70;;2;618.83641708;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644478;1;1;1;70;;1;1142.3382959;73;1;;;;;;;;;1;48;2;4;1;2;2;2;;2;;.;5142;96;9602
20260626;06;2026;8644481;1;1;1;70;;1;1142.3382959;73;1;;;;;;;;;1;96;0;8;1;10;2;2;;2;;.;2635;88;8891
20260626;06;2026;8644482;1;1;1;70;;2;750.14121652;73;;1;3;1;;;;48;2000000;1;1;2;1;1;4;2;2;;2;;9112;9112;55;5511
20260626;06;2026;8644482;1;3;1;70;;2;750.14121652;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644484;1;1;1;70;;2;886.98555536;73;;1;6;4;;;;40;3000000;2;;;;;;;1;1;2;;2652;;;
20260626;06;2026;8644485;1;2;1;70;;1;1865.6572811;73;1;;;;;;;;;1;24;0;6;1;10;2;2;;2;;.;5246;56;5619
20260626;06;2026;8644487;1;3;1;70;;1;1440.485364;73;1;;;;;;;;;1;60;2;7;2;10;2;2;;2;;.;5230;86;8610
20260626;06;2026;8644488;1;1;1;70;;2;1278.5453912;73;1;;;;;;;;;1;48;2;3;1;4;2;2;;2;;.;5120;56;5611
20260626;06;2026;8644488;1;4;1;70;;2;1278.5453912;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644492;1;2;1;70;;2;421.68160556;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644495;1;1;1;70;;2;218.41839487;73;1;;;;;;;;;1;120;2;4;1;3;2;2;;2;;.;1412;56;5630
20260626;06;2026;8644497;1;2;1;70;;2;382.66180637;73;1;;;;;;;;;1;60;0;3;4;1;2;2;;2;;.;9111;81;8121
20260626;06;2026;8644497;1;4;1;70;;2;382.66180637;73;1;;;;;;;;;1;12;0;6;3;1;2;2;;2;;.;9111;97;9700
20260626;06;2026;8644498;1;2;1;70;;2;370.82167016;73;1;;;;;;;;;1;12;2;3;3;1;2;2;;2;;.;9111;97;9700
20260626;06;2026;8644499;1;1;1;70;;2;395.36690095;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644500;1;3;1;70;;1;1070.7559903;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644501;1;2;1;70;;1;1193.1188737;73;1;;;;;;;;;1;50;0;3;3;1;2;2;;2;;.;9111;97;9700
20260626;06;2026;8644502;1;3;1;70;;1;1006.2448042;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644504;1;1;1;70;;1;697.91667502;73;1;;;;;;;;;1;180;0;4;4;1;2;2;;2;;.;7311;95;9529
20260626;06;2026;8644504;1;2;1;70;;1;697.91667502;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644507;1;1;1;70;;1;770.50079537;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644510;1;1;1;70;;1;1171.8026296;73;;1;56;1;;;;48;1750000;1;50;0;6;1;10;2;2;;2;;4227;9211;01;0125
20260626;06;2026;8644513;1;2;1;70;;1;872.39584378;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644517;1;2;1;70;;2;1367.6377764;73;1;;;;;;;;;1;240;0;4;3;1;2;2;;2;;.;9111;97;9700
20260626;06;2026;8644526;1;1;1;70;;2;1169.0653011;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644528;1;2;1;70;;2;729.40681409;73;1;;;;;;;;;1;120;0;3;1;2;2;2;;2;;.;5120;56;5611
20260626;06;2026;8644529;1;2;1;70;;2;729.40681409;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644530;1;2;1;70;;2;980.0189156;73;;1;4;1;;;;48;1000000;1;2;0;6;7;2;2;2;;2;;9112;9211;01;0123
20260626;06;2026;8644531;1;2;1;70;;2;1792.9749879;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644532;1;2;1;70;;2;636.1763644;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644533;1;1;1;70;;2;1003.8098504;73;1;;;;;;;;;1;60;0;4;7;2;2;2;;2;;.;9211;01;0123
20260626;06;2026;8644534;1;1;1;70;;2;1407.8944655;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644536;1;1;1;70;;1;872.39584378;73;1;;;;;;;;;1;120;0;7;4;1;2;2;;2;;.;3431;74;7420
20260626;06;2026;8644536;1;2;1;70;;1;872.39584378;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644539;1;1;1;70;;2;573.31829078;73;1;;;;;;;;;1;120;2;3;3;1;2;2;;2;;.;9111;97;9700
20260626;06;2026;8644541;1;1;1;70;;2;573.31829078;73;1;;;;;;;;;1;120;2;4;4;1;2;2;;2;;.;9211;01;0123
20260626;06;2026;8644542;1;2;1;70;;2;1691.8451534;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644543;1;1;1;70;;2;729.40681409;73;1;;;;;;;;;1;36;0;4;4;2;2;2;;2;;.;1311;01;0123
20260626;06;2026;8644543;1;2;1;70;;2;729.40681409;73;1;;;;;;;;;1;36;0;3;6;2;2;2;;2;;.;9211;01;0123
20260626;06;2026;8644545;1;3;1;70;;2;884.17245618;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644546;1;2;1;70;;2;729.40681409;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644547;1;1;1;70;;2;1471.6310139;73;1;;;;;;;;;1;36;0;4;4;1;2;2;;2;;.;6112;01;0123
20260626;06;2026;8644547;1;2;1;70;;2;1471.6310139;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644548;1;2;1;70;;2;1099.6257862;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644550;1;1;1;70;;2;784.26288335;66;1;;;;;;;;;1;12;0;4;4;1;2;2;;2;;.;3123;41;4111
20260626;06;2026;8644551;1;3;1;70;;2;1445.3359286;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644551;1;5;1;70;;2;1445.3359286;66;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;9112;81;8121
20260626;06;2026;8644556;1;2;1;70;;2;231.1191173;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644559;1;1;1;70;;2;282.82999211;66;;1;24;4;;;;25;600000;1;6;0;6;1;2;2;2;;2;;9111;9411;56;5619
20260626;06;2026;8644561;1;1;1;70;;2;519.79430413;66;;1;16;1;;;;44;1750000;1;6;1;6;1;3;2;2;;2;;5120;5120;56;5611
20260626;06;2026;8644561;1;4;1;70;;2;519.79430413;66;1;;;;;2;5;;1200000;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644562;1;1;1;70;;2;290.50000918;66;1;;;;;;;;;1;6;0;4;4;2;2;2;;2;;.;9111;81;8121
20260626;06;2026;8644562;1;2;1;70;;2;290.50000918;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644565;1;2;1;70;;2;120.30691616;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644566;1;1;1;70;;2;183.59721499;66;1;;;;;;;;;1;360;2;3;4;1;2;2;;2;;.;9111;81;8121
20260626;06;2026;8644567;1;1;1;70;;2;242.6328219;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644567;1;2;1;70;;2;242.6328219;66;1;;;;;;;;;1;96;0;4;4;2;2;2;;2;;.;6112;01;0123
20260626;06;2026;8644567;1;5;1;70;;2;242.6328219;66;1;;;;;;;;;1;60;0;4;6;2;2;2;;2;;.;6112;01;0123
20260626;06;2026;8644568;1;2;1;70;;2;137.93766845;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644569;1;2;1;70;;2;185.33076693;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644570;1;1;1;70;;2;199.73895807;66;1;;;;;;;;;1;10;0;4;4;2;2;2;;2;;.;9111;81;8121
20260626;06;2026;8644573;1;2;1;70;;2;270.57757472;66;1;;;;;;;;;1;24;1;3;3;1;2;2;;2;;.;9111;97;9700
20260626;06;2026;8644573;1;3;1;70;;2;270.57757472;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644574;1;1;1;70;;2;101.42732966;66;1;;;;;;;;;1;96;1;4;1;3;2;2;;2;;.;5120;56;5611
20260626;06;2026;8644574;1;3;1;70;;2;101.42732966;66;1;;;;;;;;;1;180;1;4;1;3;2;2;;2;;.;5120;56;5611
20260626;06;2026;8644577;1;3;1;70;;1;3988.6219074;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644578;1;2;1;70;;1;2708.3305413;05;;1;4;4;;;;40;1200000;1;1;0;9;4;1;2;2;;2;;8153;8153;14;1410
20260626;06;2026;8644578;1;4;1;70;;1;2708.3305413;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644581;1;3;1;70;;1;4323.1938856;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644585;1;1;1;70;;1;2761.1803096;05;1;;;;;;;;;1;720;0;3;2;10;2;2;;2;;.;2330;85;8530
20260626;06;2026;8644586;1;1;1;70;;1;3840.8032741;05;1;;;;;;;;;1;64;0;5;2;10;2;3;;2;;.;4311;86;8610
20260626;06;2026;8644589;1;1;1;70;;1;3607.7236683;05;1;;;;;;;;;1;120;0;3;4;1;2;2;;2;;.;5221;47;4711
20260626;06;2026;8644590;1;1;1;70;;1;4242.7431397;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644596;1;2;1;70;;1;2084.222141;05;1;;;;;;;;;1;136;0;3;1;1;2;2;;2;;.;9412;56;5611
20260626;06;2026;8644597;1;1;1;70;;1;2723.8738987;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644598;1;3;1;70;;1;3602.6615713;05;1;;;;;;;;;1;12;0;6;1;2;2;2;;2;;.;5223;47;4771
20260626;06;2026;8644599;1;1;1;70;;1;2940.6353491;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644600;1;1;1;70;;1;2341.236916;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644600;1;2;1;70;;1;2341.236916;05;1;;;;;;;;;1;56;0;5;1;9;2;3;;2;;.;9214;01;0125
20260626;06;2026;8644601;1;1;1;70;;1;2702.0786919;05;1;;;;;;;;;1;7;0;4;4;1;2;2;;2;;.;7411;43;4321
20260626;06;2026;8644601;1;4;1;70;;1;2702.0786919;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644602;1;1;1;70;;1;3067.4968571;05;1;;;;;;;;;1;240;0;4;1;2;2;2;;2;;.;8323;49;4921
20260626;06;2026;8644602;1;2;1;70;;1;3067.4968571;05;1;;;;;;;;;1;36;0;4;1;3;2;2;;2;;.;5223;47;4711
20260626;06;2026;8644602;1;3;1;70;;1;3067.4968571;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644603;1;1;1;70;;1;2300.9835913;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644604;1;2;1;70;;1;4118.5465597;05;1;;;;;;;;;1;48;0;3;1;3;2;2;;2;;.;5223;47;4774
20260626;06;2026;8644604;1;3;1;70;;1;4118.5465597;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644604;1;5;1;70;;1;4118.5465597;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644605;1;1;1;70;;1;2084.222141;05;1;;;;;;;;;1;36;0;5;4;4;2;3;;2;;.;7112;41;4112
20260626;06;2026;8644605;1;2;1;70;;1;2084.222141;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644606;1;2;1;70;;2;3235.1867696;05;1;;;;;;;;;1;6;2;8;4;1;2;2;;2;;.;9211;01;0123
20260626;06;2026;8644606;1;4;1;70;;2;3235.1867696;05;1;;;;;;;;;1;10;0;8;1;5;2;2;;2;;.;9313;94;9499
20260626;06;2026;8644608;1;1;1;70;;2;1610.0279366;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644610;1;2;1;70;;2;4008.9377094;05;1;;;;;;;;;1;6;0;8;7;3;2;2;;2;;.;9211;01;0123
20260626;06;2026;8644612;1;1;1;70;;2;4548.9511386;05;1;;;;;;;;;1;6;0;8;6;2;2;2;;2;;.;9211;01;0123
20260626;06;2026;8644613;1;3;1;70;;2;2464.591166;05;1;;;;;;;;;1;240;0;4;4;1;2;2;;2;;.;9211;01;0123
20260626;06;2026;8644615;1;1;1;70;;2;2048.3653962;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644619;1;1;1;70;;1;5915.8868833;05;;1;8;2;;;;44;7000000;1;7;0;3;2;10;2;2;;2;;2411;2411;84;8412
20260626;06;2026;8644619;1;3;1;70;;1;5915.8868833;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8644621;1;1;1;70;;1;2858.3617933;05;1;;;;;;;;;1;60;0;5;1;5;2;3;;2;;.;3122;10;1081
20260626;06;2026;8644621;1;2;1;70;;1;2858.3617933;05;1;;;;;;;;;1;352;0;3;1;3;2;2;;2;;.;5230;47;4722
20260626;06;2026;8644622;1;1;1;70;;1;2858.3617933;05;1;;;;;;;;;1;180;0;6;1;6;2;2;;2;;.;8324;49;4921
