PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;FFT;PET;P6240;P6240S1;P6240S2;P6250;P6260;P6260S1;P6260S1A1;P6260S2;P6270;P6280;P3362S1;P3362S2;P3362S3;P3362S4;P3362S5;P3362S6;P3362S7;P3362S8;P3362S7A1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351
20260626;06;2026;8623920;1;1;1;50;;2;2049.9280666;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623920;1;2;1;50;;2;2049.9280666;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623923;1;1;1;50;;2;1397.6302459;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623923;1;2;1;50;;2;1397.6302459;47;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623924;1;1;1;50;;1;792.01529125;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623924;1;2;1;50;;1;792.01529125;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623924;1;3;1;50;;1;792.01529125;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623924;1;4;1;50;;1;792.01529125;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623925;1;1;1;50;;2;1777.1225409;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623926;1;1;1;50;;2;1966.7739689;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623927;1;1;1;50;;2;1777.1225409;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623928;1;1;1;50;;2;1099.4576992;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623928;1;2;1;50;;2;1099.4576992;47;1;;1;4;;;2;2;;;;1;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623929;1;1;1;50;;2;2540.1646235;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623929;1;2;1;50;;2;2540.1646235;47;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623929;1;3;1;50;;2;2540.1646235;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623929;1;4;1;50;;2;2540.1646235;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623929;1;5;1;50;;2;2540.1646235;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623929;1;6;1;50;;2;2540.1646235;47;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623929;1;7;1;50;;2;2540.1646235;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623929;1;8;1;50;;2;2540.1646235;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623930;1;1;1;50;;2;882.9451648;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623930;1;2;1;50;;2;882.9451648;47;1;;1;3;;;2;2;;;;1;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623931;1;1;1;50;;2;2453.1260746;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623931;1;2;1;50;;2;2453.1260746;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623932;1;1;1;50;;2;2303.8067574;47;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623932;1;2;1;50;;2;2303.8067574;47;1;;1;4;;;2;1;6;;1;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623933;1;1;1;50;;2;2169.9634533;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623933;1;2;1;50;;2;2169.9634533;47;1;;1;2;;;2;2;;;;2;1;;1;;;;;;;;;;;;;;;1
20260626;06;2026;8623934;1;1;1;50;;2;1974.6275799;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623935;1;1;1;50;;2;1287.0633655;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623935;1;2;1;50;;2;1287.0633655;47;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623936;1;1;1;50;;2;766.58422578;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623936;1;2;1;50;;2;766.58422578;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623936;1;3;1;50;;2;766.58422578;47;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623938;1;1;1;50;;1;523.27207983;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623938;1;2;1;50;;1;523.27207983;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623939;1;1;1;50;;2;2003.6623552;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623939;1;2;1;50;;2;2003.6623552;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623940;1;1;1;50;;2;1816.3890274;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623940;1;2;1;50;;2;1816.3890274;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623941;1;1;1;50;;1;873.29432122;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623941;1;2;1;50;;1;873.29432122;47;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623942;1;1;1;50;;2;1371.4410764;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623942;1;2;1;50;;2;1371.4410764;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623943;1;1;1;50;;1;904.46528933;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623943;1;2;1;50;;1;904.46528933;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623943;1;3;1;50;;1;904.46528933;47;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623944;1;1;1;50;;1;905.93702464;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623944;1;2;1;50;;1;905.93702464;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;2;;2;;2;;
20260626;06;2026;8623944;1;3;1;50;;1;905.93702464;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623944;1;4;1;50;;1;905.93702464;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623944;1;5;1;50;;1;905.93702464;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623945;1;1;1;50;;2;1730.3130079;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623946;1;1;1;50;;1;1323.9943113;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623946;1;5;1;50;;1;1323.9943113;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;10;;;;;;
20260626;06;2026;8623946;1;7;1;50;;1;1323.9943113;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623947;1;1;1;50;;1;619.69280736;47;;1;1;6;OCIO (VIENDO TV);;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623947;1;2;1;50;;1;619.69280736;47;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623949;1;1;1;50;;1;994.45409602;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;2;;2;;2;;
20260626;06;2026;8623949;1;2;1;50;;1;994.45409602;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623950;1;1;1;50;;1;1270.2580394;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623950;1;2;1;50;;1;1270.2580394;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623950;1;3;1;50;;1;1270.2580394;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623950;2;1;2;50;;1;1270.2580394;47;1;;1;4;;;2;2;;;;2;2;;;;;;;;;;1;6;;2;;1;4;1
20260626;06;2026;8623950;2;2;2;50;;1;1270.2580394;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623951;1;1;1;50;;1;734.8932214;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623951;1;2;1;50;;1;734.8932214;47;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623952;1;1;1;50;;2;2041.9244824;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623952;1;2;1;50;;2;2041.9244824;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;7;;1;2;;;
20260626;06;2026;8623953;1;1;1;50;;2;2705.8477572;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623954;1;1;1;50;;2;2032.1905205;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623954;1;2;1;50;;2;2032.1905205;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623954;1;3;1;50;;2;2032.1905205;47;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623956;1;1;1;50;;2;1436.3455478;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623957;1;1;1;50;;1;734.8932214;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623957;1;2;1;50;;1;734.8932214;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623958;1;1;1;50;;1;525.3199465;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623958;1;2;1;50;;1;525.3199465;47;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623959;1;1;1;50;;1;940.9191883;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623959;1;2;1;50;;1;940.9191883;47;1;;1;4;;;2;2;;;;2;2;;;;;;;;;;1;2;;2;;1;2;1
20260626;06;2026;8623960;1;1;1;50;;1;571.33661318;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;10;;;;;;
20260626;06;2026;8623960;1;2;1;50;;1;571.33661318;47;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623961;1;1;1;50;;1;627.9264958;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623961;1;2;1;50;;1;627.9264958;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623962;1;1;1;50;;1;1026.3110246;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623962;1;2;1;50;;1;1026.3110246;47;1;;1;4;;;2;2;;;;2;1;;1;;;;;;;;;;;;;;;1
20260626;06;2026;8623962;1;3;1;50;;1;1026.3110246;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;2;;2;;2;;
20260626;06;2026;8623963;1;1;1;50;;1;627.9264958;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623963;1;2;1;50;;1;627.9264958;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623964;1;1;1;50;;2;1322.3813843;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623964;1;2;1;50;;2;1322.3813843;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623964;1;3;1;50;;2;1322.3813843;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;7;;1;2;;;
20260626;06;2026;8623965;1;1;1;50;;2;1483.5638142;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623965;1;2;1;50;;2;1483.5638142;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623965;1;3;1;50;;2;1483.5638142;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623966;1;1;1;50;;1;749.38930798;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623966;1;2;1;50;;1;749.38930798;47;;1;1;6;DESCANSANDO;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623966;1;3;1;50;;1;749.38930798;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623967;1;1;1;50;;1;881.87186569;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623967;1;2;1;50;;1;881.87186569;47;1;;1;4;;;2;1;6;;1;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623968;1;1;1;50;;2;1298.7100034;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623968;1;2;1;50;;2;1298.7100034;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623969;1;1;1;50;;1;1189.106619;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623970;1;1;1;50;;1;743.63136883;47;1;;1;4;;;2;2;;;;1;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623970;1;2;1;50;;1;743.63136883;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623971;1;1;1;50;;2;1965.6005642;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623971;1;2;1;50;;2;1965.6005642;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623971;1;3;1;50;;2;1965.6005642;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623971;1;4;1;50;;2;1965.6005642;47;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623972;1;1;1;50;;1;1214.0345053;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623972;1;2;1;50;;1;1214.0345053;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;2;;2;;2;;
20260626;06;2026;8623973;1;1;1;50;;2;1205.2059167;47;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623974;1;1;1;50;;2;857.57059944;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623976;1;1;1;50;;2;1285.9042686;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623976;1;2;1;50;;2;1285.9042686;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;7;;2;;2;;
20260626;06;2026;8623977;1;1;1;50;;2;1298.7100034;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623977;1;2;1;50;;2;1298.7100034;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623978;1;1;1;50;;2;1118.1041967;47;1;;1;4;;;2;2;;;;2;1;1;;;;;;;;;;;;;;;;1
20260626;06;2026;8623978;1;2;1;50;;2;1118.1041967;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623979;1;1;1;50;;2;1031.7735388;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623982;1;1;1;50;;1;668.20733119;47;1;;1;6;INCAPACITADA POR ENFERMEDAD;;2;1;1;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623982;1;2;1;50;;1;668.20733119;47;1;;1;4;;;2;2;;;;2;1;;1;;;;;;;;;;;;;;;1
20260626;06;2026;8623982;1;4;1;50;;1;668.20733119;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623983;1;1;1;50;;1;954.70452979;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623983;1;2;1;50;;1;954.70452979;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;7;;2;;2;;
20260626;06;2026;8623983;1;3;1;50;;1;954.70452979;47;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623984;1;1;1;50;;1;930.99400367;47;1;;1;4;;;2;2;;;;1;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623984;1;2;1;50;;1;930.99400367;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623984;1;3;1;50;;1;930.99400367;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623985;1;1;1;50;;1;801.42198412;47;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623985;1;2;1;50;;1;801.42198412;47;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623985;1;3;1;50;;1;801.42198412;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623985;1;5;1;50;;1;801.42198412;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623985;1;7;1;50;;1;801.42198412;47;1;;1;4;;;2;2;;;;2;1;1;;;;;;;;;;;;;;;;1
20260626;06;2026;8623985;1;8;1;50;;1;801.42198412;47;1;;1;4;;;2;2;;;;2;1;1;;;;;;;;;;;;;;;;1
20260626;06;2026;8623986;1;1;1;50;;1;751.1427968;47;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623986;1;2;1;50;;1;751.1427968;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623987;1;1;1;50;;1;693.98129921;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623987;1;2;1;50;;1;693.98129921;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623988;1;1;1;50;;1;1058.5385712;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623988;1;2;1;50;;1;1058.5385712;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623989;1;1;1;50;;1;884.96356216;47;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623990;1;1;1;50;;1;1242.2197031;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623990;1;2;1;50;;1;1242.2197031;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623990;1;3;1;50;;1;1242.2197031;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623990;1;4;1;50;;1;1242.2197031;47;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623991;1;1;1;50;;1;878.68736431;47;1;;1;6;REPOSO POR ENFERMEDAD;;2;1;1;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623992;1;1;1;50;;1;577.10769009;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623992;1;2;1;50;;1;577.10769009;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;7;;1;2;;;
20260626;06;2026;8623993;1;1;1;50;;1;1404.6849481;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623994;1;1;1;50;;1;1382.1721028;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623994;1;2;1;50;;1;1382.1721028;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623995;1;1;1;50;;1;1491.4230688;47;1;;1;4;;;2;1;1;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623996;1;1;1;50;;1;1539.4007009;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623996;1;2;1;50;;1;1539.4007009;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623997;1;1;1;50;;1;1626.1388216;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623997;1;2;1;50;;1;1626.1388216;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623998;1;1;1;50;;1;1471.6256302;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623998;1;2;1;50;;1;1471.6256302;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623998;1;3;1;50;;1;1471.6256302;47;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623999;1;1;1;50;;1;1844.5399694;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8623999;1;2;1;50;;1;1844.5399694;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623999;1;3;1;50;;1;1844.5399694;47;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8623999;1;4;1;50;;1;1844.5399694;47;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624000;1;1;1;50;;1;1301.6598673;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624000;1;2;1;50;;1;1301.6598673;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624000;1;3;1;50;;1;1301.6598673;47;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624001;1;1;1;50;;1;1033.8817993;47;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;11;;;;;;
20260626;06;2026;8624002;1;1;1;50;;1;1258.5088323;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624002;1;2;1;50;;1;1258.5088323;47;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624002;1;3;1;50;;1;1258.5088323;47;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624002;1;4;1;50;;1;1258.5088323;47;1;;1;4;;;2;2;;;;2;1;1;1;;;;;;;;;;;;;;;1
20260626;06;2026;8624003;1;1;1;50;;1;893.07663653;70;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624003;1;2;1;50;;1;893.07663653;70;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624003;1;3;1;50;;1;893.07663653;70;1;;1;2;;;2;2;;;;2;1;1;1;1;;;;;;;;;;;;;;1
20260626;06;2026;8624004;1;1;1;50;;1;968.92933647;70;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624004;1;2;1;50;;1;968.92933647;70;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624005;1;1;1;50;;1;581.44577014;70;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624005;1;2;1;50;;1;581.44577014;70;1;;1;2;;;2;2;;;;2;1;1;1;;;;;;;;;;;;;;;1
20260626;06;2026;8624005;1;3;1;50;;1;581.44577014;70;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;1;6;;2;;2;;
20260626;06;2026;8624006;1;1;1;50;;1;968.92933647;70;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624006;1;2;1;50;;1;968.92933647;70;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624007;1;1;1;50;;1;575.14242147;70;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624007;1;2;1;50;;1;575.14242147;70;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624007;1;3;1;50;;1;575.14242147;70;1;;1;4;;;2;2;;;;1;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624007;1;4;1;50;;1;575.14242147;70;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624008;1;1;1;50;;1;822.37842787;70;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624008;1;2;1;50;;1;822.37842787;70;1;;1;4;;;2;2;;;;2;1;1;;;;;;;;;;;;;;;;1
20260626;06;2026;8624009;1;1;1;50;;1;854.5001381;70;1;;1;2;;;2;2;;;;2;1;1;1;;;;;;;;;;;;;;;1
20260626;06;2026;8624009;1;2;1;50;;1;854.5001381;70;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624010;1;1;1;50;;1;720.55037936;70;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624010;1;2;1;50;;1;720.55037936;70;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624011;1;1;1;50;;1;454.64925395;70;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624012;1;1;1;50;;1;480.36691957;70;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;11;;;;;;
20260626;06;2026;8624012;1;2;1;50;;1;480.36691957;70;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624014;1;1;1;50;;1;934.04350675;70;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624014;1;2;1;50;;1;934.04350675;70;;1;1;6;JUGANDO EN EL CELULAR;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624015;1;1;1;50;;1;854.5001381;70;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
