PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;P3044S2;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6420S2;P6424S1;P6424S2;P6424S3;P6424S5;P6430;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P3363;P3363S1;P9440;P6500;P3364;P3364S1;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3047;P3048;P3049;P6765;P6765S1;P3051;P3052;P3053;P3365;P3365S1;P3054;P3054S1;P3055;P3055S1;P3056;P3057;P6760;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3061;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063;P3063S1;P3064;P3064S1;P3065;P3066;P3560;P3561;P3067;P3067S1;P3067S2;P6775;P3068;P3562;P3563;P6750;P3073;P550;P6780;P6780S1;P1879;P1879S1;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P3071S3;P3072S2;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1881S1;P1882;P7240;P7240S1;OCI;INGLABO;RAMA2D_R4;RAMA4D_R4;OFICIO_C8;P6426
20260623;06;2026;8626320;1;1;1;60;17;1;240.98444437;17;1;1081;1;1;;;1;;1;;2;2;2;2;1;;1;1;1;1;1;;2;2700000;2;;2;;;1;450000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;1;2000000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;4;7;;3;;2;;;;2;2;1;0;48;1;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;15;8;;1;3150000;10;1081;7512;98
20260623;06;2026;8626320;1;2;1;60;17;1;240.98444437;17;1;8121;1;1;;;1;;1;;2;2;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;3;3;3;6;;;1800000;1;2;;1;300000;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;1800000;1;;3;;3;;2;12;48;;;48;;;1;2;;1;;1;2;2;18;1;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;40;3;;1;1800000;81;8121;9111;300
20260623;06;2026;8626321;1;1;1;60;17;1;212.72493067;17;1;6910;1;2;1;;1;;1;;1;2;1;1;1;;2;1;1;1;1;;2;2300000;2;;2;;;2;;2;;2;;2;;2;;;1;389000;2;2;;;2;;;2;;;1;300000;2;1;2200000;1;2200000;1;1100000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;10;7;;1;;1;2;1;15;1;1;1;0;6;4;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;45;1;;1;2300000;69;6910;2511;12
20260623;06;2026;8626321;1;2;1;60;17;1;212.72493067;17;1;6202;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;3;;1;2500000;2;;2;;;2;;2;;2;;2;;2;;;1;249095;2;2;;;2;;;2;;;1;100000;2;1;2300000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;9;7;;1;;1;1;1;7;1;1;1;0;12;4;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;30;2;;1;2500000;62;6202;2511;60
20260623;06;2026;8626322;1;1;1;60;17;1;167.02763934;17;1;8130;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;380000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;2;;;;;;;;380000;1;;3;;4;;2;12;9;2;;9;;;1;2;;4;;2;;;;2;2;1;0;36;1;;1;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;1;1;1;1;1;2;1;1;2;;30;3;;1;380000;81;8130;6113;24
20260623;06;2026;8626324;1;1;1;60;17;1;188.83695046;17;1;8423;1;2;1;;1;;1;;1;1;1;1;2;;2;1;1;1;5;;1;5500000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;5000000;1;5000000;1;2500000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;50;;;50;;;10;6;;1;;1;3;1;22;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;15;2;;1;5500000;84;8423;5412;264
20260623;06;2026;8626325;1;1;1;60;17;1;212.72493067;17;1;7112;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;7;;;;;;;;;;;1;4000000;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;2;;;3;;1;2;4000000;1;;3;;3;;1;12;40;;;40;;;1;1;;3;;2;;;;2;2;1;0;36;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;2;;1;4000000;71;7112;2142;36
20260623;06;2026;8626325;1;2;1;60;17;1;212.72493067;17;1;8413;1;2;2;6;1;;1;;2;2;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;3;3;3;1;;4000000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;;;;;;;;4000000;1;;3;;3;;1;12;48;;;48;;;10;6;;1;;1;1;1;8;1;2;1;0;12;4;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;1;;60;3;;1;4000000;84;8413;2635;48
20260623;06;2026;8626326;1;1;1;60;17;1;258.39207663;17;1;7500;1;1;;;1;;1;;2;2;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;3;1;1;;4500000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;4500000;1;;3;;3;;2;12;35;2;;35;;;1;2;;1;;1;2;1;22;1;1;1;0;96;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;60;3;;1;4500000;75;7500;2250;264
20260623;06;2026;8626326;1;2;1;60;17;1;258.39207663;17;1;4731;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;3510000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;3000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;5;7;;1;;1;2;1;18;1;1;1;0;8;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;30;3;;1;3510000;47;4731;1420;158
20260623;06;2026;8626327;1;1;1;60;17;1;265.68383803;17;1;8412;1;2;1;;1;;1;;1;1;1;1;2;;2;1;1;1;5;;1;3500000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;6000000;1;6000000;1;3000000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;42;;;42;;;10;7;;1;;1;1;1;10;1;1;1;0;12;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;11;;8;1;;1;3500000;84;8412;2635;72
20260623;06;2026;8626327;1;2;1;60;17;1;265.68383803;17;1;4719;1;2;1;;1;;1;;2;2;2;2;1;;1;1;1;1;2;;1;5000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;60;;;60;;;4;7;;1;;1;1;1;7;1;1;1;0;84;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;25;1;;1;5000000;47;4719;1420;84
20260623;06;2026;8626328;1;1;1;60;17;1;201.20784791;17;1;9700;1;2;1;;1;;1;;1;2;1;1;3;;2;2;2;2;1;;2;1750095;2;;2;;;1;300000;2;;2;;2;;2;;;1;249905;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;1;2;;1;;2;;;;1;2;1;0;36;3;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;30;3;;1;2050095;97;9700;9111;1
20260623;06;2026;8626329;1;1;1;60;17;1;258.39207663;17;1;8544;1;2;2;12;1;;1;;1;1;1;1;2;;2;1;1;1;5;;2;5000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;4500000;1;4500000;1;2500000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;50;;;50;;;10;7;;1;;1;2;1;5;1;1;1;0;24;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;11;;20;3;;1;5000000;85;8544;2310;48
20260623;06;2026;8626329;1;2;1;60;17;1;258.39207663;17;1;8530;1;2;1;;1;;1;;1;1;1;1;2;;2;1;1;1;5;;2;3800000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;3500000;1;3500000;1;200000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;30;2;;30;;;8;7;;1;;1;2;1;10;1;1;1;18;24;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;2;8;;45;3;;1;3800000;85;8530;2341;36
20260623;06;2026;8626330;1;3;1;60;17;1;218.10582615;17;1;4759;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;2100000;2;;2;;;2;;2;;2;;2;;2;;;1;249045;2;1;69000;2;2;;;2;;;2;;;1;2100000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;9;7;;1;;1;1;1;26;1;1;1;0;60;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;60;1;;1;2100000;47;4759;4132;120
20260623;06;2026;8626332;1;2;1;60;17;1;208.40191762;17;1;8530;1;2;1;;1;;1;;1;1;1;1;2;;1;1;1;1;5;;1;10850000;1;450000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;10850000;1;10850000;1;10850000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;30;3;ES DOCENTE;30;;;10;7;;1;;1;3;1;17;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;2;;60;5;;1;10850000;85;8530;2330;216
20260623;06;2026;8626334;1;1;1;60;17;1;240.6908912;17;1;8512;1;2;2;12;1;;1;;1;2;1;1;1;;1;1;1;1;2;;2;1750905;2;;2;;;2;;2;;2;;2;;2;;;1;249045;2;1;69000;2;2;;;2;;;2;;;1;1423500;2;;1;650000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;4;7;;1;;1;2;1;30;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;20;2;;1;1750905;85;8512;2342;360
20260623;06;2026;8626334;1;2;1;60;17;1;240.6908912;17;1;6523;1;2;2;12;1;;1;;2;2;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;1;;3600000;;12;1;98;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;;;;3600000;1;;3;;1;;2;12;60;;;60;;;10;7;;1;;1;2;2;98;1;2;1;0;12;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;8;;30;2;;1;3600000;65;6523;2634;240
20260623;06;2026;8626337;1;1;1;60;17;1;248.86939716;17;1;8423;1;2;1;;1;;1;;1;1;1;1;2;;1;1;1;1;5;;2;4746000;2;;2;;;2;;2;;2;;2;;1;99000;2;2;;;1;500000;2;2;;;1;502000;2;2;;;1;4746000;1;4746000;1;4746000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;56;;;56;;;10;7;;1;;1;3;1;14;1;2;1;0;60;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;15;3;;1;4746000;84;8423;5412;168
20260623;06;2026;8626337;1;2;1;60;17;1;248.86939716;17;1;4111;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;1;;1;3100000;2;;1;162000;2;2;;2;;2;;2;;2;;;1;249045;2;1;70000;2;2;;;2;;;2;;;1;1200000;2;;2;;1;575000;2;;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;50;;;56;;;10;7;;1;;1;1;1;98;1;1;1;0;30;1;;3;;2;;;;;;;;2;;;;1;1;1;1;2;2;2;1;1;2;;2;1;1;2;2;2;1;2;11;;45;3;;1;3100000;41;4111;3257;6
20260623;06;2026;8626340;1;1;1;60;17;1;292.66367058;17;1;4330;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;2000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;2000000;1;;3;;3;;2;11;80;;;80;;;1;2;;2;;2;;;;2;2;1;2;8;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;50;3;;1;2000000;43;4330;7111;60
20260623;06;2026;8626341;1;1;1;60;17;1;219.9865467;17;1;8530;1;2;2;11;1;;1;;1;2;1;1;1;;1;1;1;1;2;;2;5000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;4000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;40;;;40;;;9;7;;1;;1;2;1;26;1;1;1;0;48;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;12;3;;1;5000000;85;8530;1345;228
20260623;06;2026;8626341;1;2;1;60;17;1;219.9865467;17;1;8530;1;2;2;4;1;;1;;1;2;1;1;1;;1;1;1;1;2;;2;2000000;2;;2;;;2;;2;;2;;2;;2;;;1;249095;1;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;40;;;40;;;9;7;;1;;1;2;1;0;1;1;2;;;;;;;1;4;2431;7310;1;1000000;1;1;2;;;;1;1;1;2;1;2;2;2;2;2;;1;1;1;1;1;2;1;1;2;;15;3;;1;3000000;85;8530;4321;12
20260623;06;2026;8626342;1;1;1;60;17;1;268.43436432;17;1;8220;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;2;;2;2400000;2;;2;;;2;;2;;2;;2;;2;;;1;249095;1;1;61000;2;2;;;2;;;1;430000;2;1;2400000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;7;;1;;1;1;1;9;1;1;1;0;18;1;;8;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;2;1;1;1;1;2;1;1;11;;15;3;;1;2400000;82;8220;3341;72
20260623;06;2026;8626343;1;2;1;60;17;1;296.40032485;17;1;161;1;2;2;6;1;;2;;2;2;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;1;;3200000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;;;;3200000;1;;3;;3;;1;9;44;;;44;;;10;7;;1;;1;1;2;18;1;2;1;3;48;4;;1;;2;;;;;;;;2;;;;1;1;1;2;1;2;2;2;2;2;;2;2;1;1;1;2;2;1;11;;20;3;;1;3200000;01;0161;4110;4
20260623;06;2026;8626343;1;3;1;60;17;1;296.40032485;17;1;8412;1;2;2;11;1;;1;;2;2;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;1;;4200000;;1;1;190000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;;;;4200000;1;;3;;3;;2;12;48;;;48;;;10;7;;1;;1;2;2;20;1;2;1;1;24;4;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;40;3;;1;4200000;84;8412;1212;18
20260623;06;2026;8626345;1;2;1;60;17;1;133.88493254;17;1;5619;1;1;;;1;;2;;2;2;2;2;1;;1;1;2;2;1;;2;1200000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;24;2;;24;;;2;7;;2;;2;;;;2;2;1;0;36;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;30;2;;1;1200000;56;5619;1412;12
20260623;06;2026;8626347;1;1;1;60;17;1;163.01943743;17;1;4741;1;1;;;1;;2;;2;2;2;2;1;;1;1;2;2;1;;2;1200000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;2;7;;2;;2;;;;2;2;1;0;12;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;15;3;;1;1200000;47;4741;5223;4
20260623;06;2026;8626347;1;2;1;60;17;1;163.01943743;17;1;4921;1;1;;;1;;2;;2;2;2;2;1;;1;1;2;2;1;;2;2000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;60;;;60;;;1;4;;1;;2;;;;1;2;1;0;8;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;5;3;;1;2000000;49;4921;8324;48
20260623;06;2026;8626350;1;1;1;60;17;1;238.31454718;17;1;3511;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;2000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;1;132000;2;2;;;2;;;2;;;1;1800000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;5;7;;1;;1;1;1;10;1;1;1;0;12;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;2;2;1;1;11;;12;1;;1;2000000;35;3511;4110;96
20260623;06;2026;8626350;1;2;1;60;17;1;238.31454718;17;1;1081;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;4200000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;4000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;78;;;78;;;10;4;;1;;1;1;1;20;1;1;1;0;48;1;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;2;2;1;1;2;;45;1;;1;4200000;10;1081;9621;48
20260623;06;2026;8626350;1;4;1;60;17;1;238.31454718;17;1;2750;1;2;2;3;1;;1;;1;2;1;1;1;;1;1;1;1;2;;1;1750095;2;;2;;;2;;2;;2;;2;;2;;;1;249095;2;1;134000;2;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;7;;1;;1;1;1;4;1;1;1;24;24;1;;9;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;2;;30;2;;1;1750095;27;2750;8212;4
20260623;06;2026;8626352;1;1;1;60;17;1;143.9911942;17;1;6422;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;6;PRACTICA DEL SENA;2;2792000;2;;2;;;2;;2;;2;;2;;2;;;1;249095;2;1;68000;2;2;;;2;;;2;;;1;2438000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;9;7;;1;;1;1;1;17;1;1;1;0;30;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;25;1;;1;2792000;64;6422;4311;156
20260623;06;2026;8626354;1;1;1;60;17;1;191.4524376;17;1;5224;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;3;3;3;6;;;900000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;900000;1;;1;;1;;2;12;25;2;;25;;;1;6;;2;;2;;;;2;2;1;0;13;4;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;1;2;2;2;3;;5;3;;1;900000;52;5224;9333;48
20260623;06;2026;8626356;1;1;1;60;17;1;209.03377722;17;1;5619;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;1200000;1;;3;;3;;2;12;30;2;;30;;;1;6;;1;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;5;3;;1;1200000;56;5619;5120;48
20260623;06;2026;8626356;1;2;1;60;17;1;209.03377722;17;1;1812;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;1750905;2;;2;;;2;;2;;2;;2;;2;;;1;249095;2;1;70100;2;2;;;2;;;2;;;1;1423500;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;4;7;;1;;1;1;1;4;1;1;1;13;60;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;2;2;;60;3;;1;1750905;18;1812;7323;60
20260623;06;2026;8626357;1;1;1;60;17;1;255.81429875;17;1;1082;1;2;2;7;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;1836000;2;;2;;;2;;2;;1;249095;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;1500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;2;1;6;1;1;1;0;24;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;7;;55;3;;1;1836000;10;1082;3114;12
20260623;06;2026;8626357;1;3;1;60;17;1;255.81429875;17;1;4664;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;2;;2;1750905;2;;2;;;2;;2;;2;;2;;2;;;1;249095;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;44;;;44;;;5;7;;1;;1;1;1;2;1;1;1;8;6;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;15;3;;1;1750905;46;4664;5223;6
20260623;06;2026;8626359;1;1;1;60;17;1;169.95325541;17;1;6820;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;4;4;4;;;3000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;3000000;1;;3;;1;;1;12;60;;;60;;;1;6;;1;;2;;;;2;2;1;3;6;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;2;2;2;1;8;;20;8;;1;3000000;68;6820;3334;168
20260623;06;2026;8626362;1;4;1;60;17;1;290.49083151;17;1;8121;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;200000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;200000;1;;3;;1;;2;12;20;1;;20;;;1;2;;2;;2;;;;2;2;1;7;72;1;;2;;2;;;;;;;;1;24;1;1;1;1;1;2;1;2;2;1;2;2;;1;1;2;2;2;2;2;1;2;;30;3;;1;200000;81;8121;9112;6
