PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;PT;P6016;P3271;P6040;P6030S1;P6030S3;P6050;P6083;P6083S1;P6081;P6081S1;P2057;P2059;P2061;P6080;P6080S1;P6080S1A1;P6070;P6071;P6071S1;P6090;P6100;P6110;P6120;P1906S1;P1906S2;P1906S3;P1906S4;P1906S5;P1906S6;P1906S7;P1906S8;P6160;P6170;P3041;P3042;P3042S1;P3042S2;P3043;P3043S1;P3038;P3039;POB_MAY18
20250623;06;2025;8239666;1;1;1;10;08;1;1203.7837299;08;1;1;2;34;11;1990;1;2;;2;;2;2;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250623;06;2025;8239666;1;2;1;10;08;1;1203.7837299;08;1;2;1;35;10;1989;2;2;;2;;2;2;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;3;;;;2;1;1
20250623;06;2025;8239666;1;3;1;10;08;1;1203.7837299;08;1;3;2;14;10;2010;3;1;1;1;2;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;2;;;;;;
20250623;06;2025;8239666;1;4;1;10;08;1;1203.7837299;08;1;1;2;9;11;2015;3;1;1;1;2;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;2;;;;;;
20250623;06;2025;8239666;1;5;1;10;08;1;1203.7837299;08;1;1;1;5;10;2019;3;1;1;1;2;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;1;2;2;0;;;;;;
20250623;06;2025;8239666;1;6;1;10;08;1;1203.7837299;08;1;6;2;17;2;2008;9;2;;2;;1;;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;8;0;31;2;;;;
20250623;06;2025;8239668;1;1;1;10;08;1;1057.683167;08;1;1;2;34;3;1991;1;2;;2;;2;2;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250623;06;2025;8239668;1;2;1;10;08;1;1057.683167;08;1;2;1;33;6;1992;2;2;;2;;2;2;2;6;;;2;1;1;2;;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250623;06;2025;8239668;1;3;1;10;08;1;1057.683167;08;1;3;1;11;2;2014;3;1;1;1;2;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;2;3;4;;;;;;
20250623;06;2025;8239669;1;1;1;10;08;1;3029.7996676;08;1;1;1;47;6;1978;1;3;;2;;2;2;2;6;;;3;1;2;1;1;1;57000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250623;06;2025;8239669;1;2;1;10;08;1;3029.7996676;08;1;2;2;40;6;1984;2;2;;2;;2;2;2;6;;;3;1;1;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250623;06;2025;8239669;1;3;1;10;08;1;3029.7996676;08;1;3;2;13;4;2012;3;1;2;1;1;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;2;4;2;;;;;;
20250623;06;2025;8239669;1;4;1;10;08;1;3029.7996676;08;1;2;2;7;3;2018;3;1;2;1;1;2;2;2;6;;;;;;1;1;5;;4;4;4;4;4;4;4;4;2;1;2;3;0;;;;;;
20250623;06;2025;8239670;1;1;1;10;08;1;2662.5947288;08;1;1;2;37;7;1987;1;2;;2;;1;;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250623;06;2025;8239670;1;2;1;10;08;1;2662.5947288;08;1;2;1;41;2;1984;2;2;;3;;1;;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;1;;1;;2;1;1
20250623;06;2025;8239670;1;3;1;10;08;1;2662.5947288;08;1;3;2;16;3;2009;3;1;1;1;2;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;5;1;;1;;;;
20250623;06;2025;8239670;1;4;1;10;08;1;2662.5947288;08;1;4;1;10;12;2014;3;1;1;1;2;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;4;;;;;;
20250623;06;2025;8239671;1;1;1;10;08;1;301.78172542;08;1;1;1;60;12;1964;1;3;;3;;1;;2;5;;;3;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;2;;;;2;1;1
20250623;06;2025;8239671;1;2;1;10;08;1;301.78172542;08;1;2;2;53;11;1971;2;3;;3;;1;;2;6;;;3;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250623;06;2025;8239671;1;3;1;10;08;1;301.78172542;08;1;2;2;32;11;1992;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;1;2;1
20250623;06;2025;8239671;1;4;1;10;08;1;301.78172542;08;1;4;2;20;7;2004;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250623;06;2025;8239672;1;1;1;10;08;1;2277.6190195;08;1;1;2;73;3;1952;1;3;;3;;2;1;2;5;;;5;;;1;3;;;4;4;3;4;4;4;4;4;2;2;;1;0;;;;1;2;1
20250623;06;2025;8239672;1;2;1;10;08;1;2277.6190195;08;1;1;1;9;8;2015;9;2;;2;;2;2;2;6;;;;;;1;3;;;4;3;3;4;4;3;4;3;2;1;1;3;0;;;;;;
20250623;06;2025;8239673;1;1;1;10;08;1;2142.540759;08;1;1;1;53;11;1971;1;3;;3;;1;;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250623;06;2025;8239673;1;2;1;10;08;1;2142.540759;08;1;2;2;50;1;1975;2;2;;3;;1;;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;8;4;112;5;112;1;2;1
20250623;06;2025;8239673;1;3;1;10;08;1;2142.540759;08;1;3;1;19;10;2005;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;10;5;541;3;;2;1;1
20250623;06;2025;8239673;1;4;1;10;08;1;2142.540759;08;1;4;1;15;3;2010;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;3;;;;;;
20250623;06;2025;8239674;1;1;1;10;08;1;2218.4092851;08;1;1;2;59;5;1966;1;3;;3;;1;;2;5;;;4;;;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;1;2;1
20250623;06;2025;8239674;1;2;1;10;08;1;2218.4092851;08;1;2;2;25;2;2000;3;1;1;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;8;4;413;5;413;1;2;1
20250623;06;2025;8239674;1;3;1;10;08;1;2218.4092851;08;1;3;1;23;12;2001;3;1;1;2;;2;2;2;5;;;6;;;1;1;1;57000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250623;06;2025;8239674;1;4;1;10;08;1;2218.4092851;08;1;4;1;42;9;1982;3;1;1;2;;2;1;2;5;;;2;1;5;1;1;1;57000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250623;06;2025;8239674;1;5;1;10;08;1;2218.4092851;08;1;5;2;40;10;1984;7;3;;2;;2;2;2;5;;;2;1;4;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;3;;;;1;2;1
20250623;06;2025;8239674;1;6;1;10;08;1;2218.4092851;08;1;6;1;17;8;2007;8;1;5;1;4;2;2;2;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;5;1;;1;;;;
20250623;06;2025;8239674;1;7;1;10;08;1;2218.4092851;08;1;7;2;15;12;2009;8;1;5;1;4;2;2;2;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;6;1;;1;;;;
20250623;06;2025;8239674;1;8;1;10;08;1;2218.4092851;08;1;5;2;11;9;2013;8;1;5;1;4;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;0;;;;;;
20250623;06;2025;8239674;1;9;1;10;08;1;2218.4092851;08;1;5;2;9;7;2015;8;1;5;1;4;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;3;;;;;;
20250623;06;2025;8239674;1;10;1;10;08;1;2218.4092851;08;1;5;2;7;5;2018;8;1;5;1;4;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;0;;;;;;
20250623;06;2025;8239675;1;1;1;10;08;1;646.30248246;08;1;1;1;58;6;1966;1;3;;3;;2;2;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;2;1;1
20250623;06;2025;8239675;1;2;1;10;08;1;646.30248246;08;1;2;2;47;4;1978;2;2;;2;;2;2;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;4;;;;1;2;1
20250623;06;2025;8239675;1;3;1;10;08;1;646.30248246;08;1;3;1;24;12;2000;3;3;;1;1;2;2;2;6;;;6;;;1;1;1;57000;4;4;4;4;4;4;4;4;1;2;;8;4;916;5;916;2;1;1
20250623;06;2025;8239676;1;1;1;10;08;1;4053.1975999;08;1;1;1;25;9;1999;1;2;;2;;2;2;2;6;;;2;1;2;1;1;1;50000;4;4;4;4;4;4;4;4;1;2;;8;4;11;5;11;2;1;1
20250623;06;2025;8239676;1;2;1;10;08;1;4053.1975999;08;1;2;2;28;6;1997;2;2;;2;;2;2;2;6;;;2;1;1;1;1;5;;4;4;4;4;4;3;4;4;1;2;;5;2;;2;;1;2;1
20250623;06;2025;8239676;1;3;1;10;08;1;4053.1975999;08;1;2;2;10;5;2015;3;1;2;2;;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;3;4;;;;;;
20250623;06;2025;8239676;1;4;1;10;08;1;4053.1975999;08;1;2;1;4;10;2020;3;1;2;1;1;2;2;2;6;;;;;;1;1;5;;4;4;4;4;4;4;4;4;2;1;1;2;0;;;;;;
20250623;06;2025;8239676;1;5;1;10;08;1;4053.1975999;08;1;2;2;2;5;2023;3;1;2;1;1;2;2;2;6;;;;;;1;1;5;;4;4;4;4;4;4;4;4;;;;;;;;;;;
20250623;06;2025;8239677;1;1;1;10;08;1;2981.6927839;08;1;1;1;54;9;1970;1;3;;3;;2;2;2;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250623;06;2025;8239678;1;1;1;10;08;1;3523.9979017;08;1;1;2;68;2;1957;1;3;;3;;2;2;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;1;2;1
20250623;06;2025;8239678;1;2;1;10;08;1;3523.9979017;08;1;2;1;68;5;1957;2;3;;3;;2;2;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;2;1;1
20250623;06;2025;8239678;1;3;1;10;08;1;3523.9979017;08;1;3;1;25;4;2000;3;1;1;1;2;2;2;2;6;;;6;;;2;;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;2;1;1
20250623;06;2025;8239678;1;4;1;10;08;1;3523.9979017;08;1;4;1;19;8;2005;8;2;;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;4;;;;2;1;1
20250623;06;2025;8239678;1;5;1;10;08;1;3523.9979017;08;1;1;1;12;9;2012;8;2;;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;3;;;;;;
20250623;06;2025;8239679;1;1;1;10;08;1;675.99017415;08;1;1;2;58;1;1967;1;3;;3;;2;2;2;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20250623;06;2025;8239680;1;1;1;10;08;1;681.62308496;08;1;1;1;56;12;1968;1;2;;3;;2;2;2;6;;;3;1;2;1;1;1;72000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250623;06;2025;8239680;1;2;1;10;08;1;681.62308496;08;1;2;2;60;12;1964;2;3;;2;;1;;2;6;;;3;1;1;1;1;5;;4;4;4;4;4;4;4;4;1;2;;4;3;;;;1;2;1
20250623;06;2025;8239680;1;3;1;10;08;1;681.62308496;08;1;3;1;35;6;1989;3;1;2;1;1;2;2;2;6;;;2;1;4;1;3;;;4;4;4;4;4;4;4;4;1;2;;6;2;;3;;2;1;1
20250623;06;2025;8239680;1;4;1;10;08;1;681.62308496;08;1;4;2;26;7;1998;7;3;;2;;2;2;2;6;;;2;1;3;1;3;;;4;4;4;4;4;4;4;4;1;2;;8;1;916;2;;1;2;1
20250623;06;2025;8239680;1;5;1;10;08;1;681.62308496;08;1;4;1;6;4;2019;8;1;4;1;3;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;1;1;2;0;;;;;;
20250623;06;2025;8239680;1;6;1;10;08;1;681.62308496;08;1;4;2;3;1;2022;8;1;4;1;3;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;1;2;2;0;;;;;;
20250623;06;2025;8239680;1;7;1;10;08;1;681.62308496;08;1;7;1;29;3;1996;3;1;2;1;1;2;2;2;6;;;2;1;8;1;1;1;57000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250623;06;2025;8239680;1;8;1;10;08;1;681.62308496;08;1;8;2;24;11;2000;7;2;;2;;2;2;2;6;;;2;1;7;1;1;1;57000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250623;06;2025;8239680;1;9;1;10;08;1;681.62308496;08;1;7;1;2;10;2022;8;1;8;1;7;2;2;2;6;;;;;;1;1;5;;4;4;4;4;4;4;4;4;;;;;;;;;;;
20250623;06;2025;8239681;1;1;1;10;08;1;546.75938466;08;1;1;1;58;10;1966;1;2;;3;;2;2;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;3;;;;2;1;1
20250623;06;2025;8239681;1;2;1;10;08;1;546.75938466;08;1;2;2;54;9;1970;2;2;;3;;2;2;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250623;06;2025;8239681;1;3;1;10;08;1;546.75938466;08;1;3;1;25;4;2000;3;1;2;1;1;2;1;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250623;06;2025;8239683;1;1;1;10;08;1;492.5382563;08;1;1;2;50;4;1975;1;3;;1;2;2;2;2;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250623;06;2025;8239683;1;2;1;10;08;1;492.5382563;08;1;2;1;70;5;1955;4;3;;3;;2;2;2;6;;;5;;;1;3;;;4;4;3;3;3;4;4;4;1;2;;3;4;;;;2;1;1
20250623;06;2025;8239684;1;1;1;10;08;1;2383.2296754;08;1;1;1;69;9;1955;1;3;;3;;2;2;2;6;;;2;1;2;2;;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250623;06;2025;8239684;1;2;1;10;08;1;2383.2296754;08;1;2;2;54;12;1970;2;2;;3;;2;2;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250623;06;2025;8239685;1;1;1;10;08;1;851.58015232;08;1;1;1;38;9;1986;1;2;;2;;2;2;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;1;1;10;7;239;2;;2;1;1
20250623;06;2025;8239685;1;2;1;10;08;1;851.58015232;08;1;2;2;31;8;1993;2;2;;2;;2;2;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;9;6;413;6;413;1;2;1
20250623;06;2025;8239685;1;3;1;10;08;1;851.58015232;08;1;1;2;11;4;2014;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;0;;;;;;
20250623;06;2025;8239685;1;4;1;10;08;1;851.58015232;08;1;1;1;8;9;2016;3;1;2;1;1;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;2;;;;;;
20250623;06;2025;8239685;1;5;1;10;08;1;851.58015232;08;1;5;2;21;9;2003;9;2;;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;2;9;5;1012;2;;1;2;1
20250623;06;2025;8239686;1;1;1;10;08;1;490.96998791;08;1;1;2;92;8;1932;1;3;;3;;2;2;2;6;;;5;;;1;1;5;;4;3;4;4;4;4;4;4;1;2;;3;3;;;;1;2;1
20250623;06;2025;8239686;1;2;1;10;08;1;490.96998791;08;1;2;1;64;11;1960;3;1;1;3;;2;2;2;6;;;6;;;1;1;3;162500;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250623;06;2025;8239686;1;3;1;10;08;1;490.96998791;08;1;3;2;65;6;1959;3;1;1;3;;2;2;2;6;;;3;1;4;1;3;;;4;4;4;4;4;4;4;4;1;2;;8;4;415;5;415;1;2;1
20250623;06;2025;8239686;1;4;1;10;08;1;490.96998791;08;1;4;1;66;6;1958;7;3;;3;;2;2;2;6;;;3;1;3;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250623;06;2025;8239686;1;5;1;10;08;1;490.96998791;08;1;5;1;46;10;1978;8;1;3;1;4;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250623;06;2025;8239686;1;6;1;10;08;1;490.96998791;08;1;6;2;35;5;1990;8;1;3;1;4;2;2;2;6;;;3;1;7;1;1;1;56940;4;4;4;4;4;4;4;4;1;2;;10;10;119;7;119;1;2;1
20250623;06;2025;8239686;1;7;1;10;08;1;490.96998791;08;1;7;1;32;10;1992;13;2;;2;;2;2;2;6;;;3;1;6;1;3;;;4;4;4;4;4;4;4;4;1;2;;9;6;411;6;411;2;1;1
20250623;06;2025;8239686;1;8;1;10;08;1;490.96998791;08;1;3;2;2;10;2022;9;1;6;1;7;2;2;2;6;;;;;;1;1;5;;4;4;4;4;4;4;4;4;;;;;;;;;;;
20250623;06;2025;8239687;1;1;1;10;08;1;764.04876329;08;1;1;1;33;6;1992;1;1;5;2;;2;2;2;6;;;2;1;2;1;1;1;57000;3;4;4;4;4;4;4;4;1;1;2;10;1;719;2;;2;1;1
20250623;06;2025;8239687;1;2;1;10;08;1;764.04876329;08;1;2;2;33;3;1992;2;3;;2;;2;2;2;5;;;2;1;1;1;1;1;57000;4;4;4;4;4;4;4;4;1;2;;8;4;916;5;916;1;2;1
20250623;06;2025;8239687;1;3;1;10;08;1;764.04876329;08;1;5;1;10;12;2014;3;1;2;1;1;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;3;4;;;;;;
20250623;06;2025;8239687;1;4;1;10;08;1;764.04876329;08;1;5;2;4;2;2021;3;1;2;1;1;2;2;2;6;;;;;;1;1;5;;4;4;4;4;4;4;4;4;2;1;2;2;0;;;;;;
20250623;06;2025;8239687;1;5;1;10;08;1;764.04876329;08;1;5;2;55;8;1969;4;3;;3;;2;2;2;5;;;4;;;1;1;1;72000;4;4;4;4;4;4;4;4;1;2;;10;10;413;7;413;1;2;1
20250623;06;2025;8239688;1;1;1;10;08;1;856.285478;08;1;1;1;40;5;1985;1;2;;2;;2;2;2;6;;;3;1;2;1;1;1;640000;4;4;4;4;4;4;4;4;1;2;;9;6;715;6;715;2;1;1
20250623;06;2025;8239688;1;2;1;10;08;1;856.285478;08;1;2;2;34;1;1991;2;2;;2;;2;2;2;6;;;3;1;1;1;1;5;;4;4;4;4;4;4;4;4;1;2;;10;10;412;7;412;1;2;1
20250623;06;2025;8239688;1;3;1;10;08;1;856.285478;08;1;1;2;11;3;2014;3;1;2;1;1;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;4;0;;;;;;
20250623;06;2025;8239688;1;4;1;10;08;1;856.285478;08;1;1;2;4;4;2021;3;1;2;1;1;2;2;2;6;;;;;;1;1;5;;4;4;4;4;4;4;4;4;2;1;1;2;0;;;;;;
20250623;06;2025;8239690;1;1;1;10;08;1;675.60895649;08;1;1;2;40;9;1984;1;2;;3;;2;2;2;6;;;2;2;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250623;06;2025;8239690;1;2;1;10;08;1;675.60895649;08;1;2;2;21;6;2003;3;1;1;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250623;06;2025;8239690;1;3;1;10;08;1;675.60895649;08;1;1;2;16;12;2008;3;1;1;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;3;;;;;;
20250623;06;2025;8239690;1;4;1;10;08;1;675.60895649;08;1;1;2;14;11;2010;3;1;1;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;2;;;;;;
20250623;06;2025;8239690;1;5;1;10;08;1;675.60895649;08;1;1;1;27;;;13;2;;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250623;06;2025;8239691;1;1;1;10;08;1;841.33888283;08;1;1;1;28;11;1996;1;2;;2;;2;2;2;6;;;3;1;2;1;1;1;114000;4;4;4;4;4;4;4;4;1;1;2;11;0;413;7;719;2;1;1
20250623;06;2025;8239691;1;2;1;10;08;1;841.33888283;08;1;2;2;31;3;1994;2;2;;2;;2;2;2;6;;;3;1;1;1;1;1;114000;4;4;4;4;4;4;4;4;1;2;;10;10;413;7;413;1;2;1
20250623;06;2025;8239691;1;3;1;10;08;1;841.33888283;08;1;1;1;1;9;2023;3;1;2;1;1;2;2;2;6;;;;;;1;1;5;;4;4;4;4;4;4;4;4;;;;;;;;;;;
20250623;06;2025;8239692;1;1;1;10;08;1;690.00154876;08;1;1;1;63;10;1961;1;3;;3;;2;2;2;6;;;3;1;2;1;1;2;180000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250623;06;2025;8239692;1;2;1;10;08;1;690.00154876;08;1;2;2;63;9;1961;2;3;;3;;2;2;2;1;820_01;;3;1;1;1;1;3;175000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250623;06;2025;8239692;1;3;1;10;08;1;690.00154876;08;1;3;1;33;3;1992;3;1;2;1;1;2;2;2;6;;;6;;;1;1;3;175000;4;4;4;4;4;4;4;4;1;2;;10;10;413;7;413;2;1;1
20250623;06;2025;8239693;1;1;1;10;08;1;947.31397017;08;1;1;1;40;7;1984;1;2;;2;;2;2;2;6;;;3;1;2;1;1;5;;4;4;4;4;4;4;4;4;1;2;;10;10;719;7;719;2;1;1
20250623;06;2025;8239693;1;2;1;10;08;1;947.31397017;08;1;2;2;41;9;1983;2;3;;2;;2;2;2;6;;;3;1;1;1;1;1;56940;4;4;4;4;4;4;4;4;1;2;;8;4;419;5;419;1;2;1
20250623;06;2025;8239693;1;3;1;10;08;1;947.31397017;08;1;3;2;12;9;2012;3;1;2;1;1;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;4;1;;;;;;
20250623;06;2025;8239693;1;4;1;10;08;1;947.31397017;08;1;4;1;11;11;2013;3;1;2;1;1;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;4;0;;;;;;
20250623;06;2025;8239694;1;1;1;10;08;1;730.21130251;08;1;1;2;60;9;1964;1;2;;3;;1;;2;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250623;06;2025;8239694;1;2;1;10;08;1;730.21130251;08;1;2;1;30;1;1995;3;1;1;2;;1;;2;6;;;6;;;1;1;1;57000;4;4;4;4;4;4;4;4;1;2;;10;10;111;7;111;2;1;1
20250623;06;2025;8239695;1;1;1;10;08;1;545.96066543;08;1;1;2;46;10;1978;1;1;2;3;;2;2;2;6;;;4;;;1;1;3;150000;4;4;4;4;4;4;4;4;1;2;;10;10;913;7;913;1;2;1
20250623;06;2025;8239695;1;2;1;10;08;1;545.96066543;08;1;2;2;73;5;1952;4;3;;3;;2;2;2;6;;;5;;;1;1;5;;4;4;3;3;4;4;4;4;1;2;;4;2;;;;1;2;1
20250623;06;2025;8239696;1;1;1;10;08;1;606.40264368;08;1;1;2;56;3;1969;1;1;2;3;;2;2;2;6;;;5;;;1;1;3;80000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250623;06;2025;8239696;1;2;1;10;08;1;606.40264368;08;1;1;2;92;7;1932;4;3;;3;;2;2;2;6;;;5;;;1;1;5;;2;3;2;2;1;1;1;1;1;2;;3;4;;;;1;2;1
20250623;06;2025;8239697;1;1;1;10;08;1;594.26773091;08;1;1;2;61;8;1963;1;3;;3;;2;2;2;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;1;;;;1;2;1
20250623;06;2025;8239697;1;2;1;10;08;1;594.26773091;08;1;2;1;39;9;1985;3;1;1;3;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20250623;06;2025;8239697;1;3;1;10;08;1;594.26773091;08;1;3;2;19;10;2005;8;2;;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250623;06;2025;8239697;1;4;1;10;08;1;594.26773091;08;1;4;1;64;11;1960;6;3;;3;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20250623;06;2025;8239698;1;1;1;10;08;1;468.50593085;08;1;1;1;66;1;1959;1;3;;3;;2;2;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250623;06;2025;8239698;1;2;1;10;08;1;468.50593085;08;1;2;2;54;12;1970;2;2;;2;;2;2;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250623;06;2025;8239698;1;3;1;10;08;1;468.50593085;08;1;3;1;23;2;2002;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;10;9;719;5;1039;2;1;1
20250623;06;2025;8239698;1;4;1;10;08;1;468.50593085;08;1;4;1;15;8;2009;9;2;;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;2;;;;;;
20250623;06;2025;8239699;1;1;1;10;08;1;669.76932426;08;1;1;1;41;10;1983;1;2;;2;;2;2;2;6;;;3;1;2;1;1;1;220000;4;4;4;4;4;4;4;4;1;2;;10;10;719;7;719;2;1;1
20250623;06;2025;8239699;1;2;1;10;08;1;669.76932426;08;1;2;2;48;4;1977;2;2;;2;;2;2;2;6;;;3;1;1;1;1;3;178000;4;4;4;4;4;4;4;4;1;2;;10;10;411;7;411;1;2;1
20250623;06;2025;8239700;1;1;1;10;08;1;740.37821689;08;1;1;1;35;9;1989;1;2;;2;;2;2;2;6;;;3;1;2;1;1;1;64000;4;4;4;4;4;4;4;4;1;2;;8;4;715;5;715;2;1;1
20250623;06;2025;8239700;1;2;1;10;08;1;740.37821689;08;1;2;2;32;12;1992;2;2;;2;;2;2;2;6;;;3;1;1;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
