PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;P3044S2;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6420S2;P6424S1;P6424S2;P6424S3;P6424S5;P6426;P6430;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P3363;P9440;P6500;P3364;P3364S1;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3047;P3048;P3049;P6765;P6765S1;P3051;P3052;P3053;P3365;P3365S1;P3054;P3054S1;P3055;P3055S1;P3056;P3057;P6760;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3061;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063;P3063S1;P3064;P3064S1;P3065;P3066;P3067;P3067S1;P3067S2;P6775;P3068;P6750;P3073;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P3071S3;P3072S2;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1881S1;P1882;P7240;P7240S1;OCI;INGLABO;RAMA2D_R4;RAMA4D_R4;OFICIO_C8
20250623;06;2025;8239534;1;2;1;60;05;1;1823.8652942;05;1;6209;1;2;1;;1;;1;;1;2;1;1;12;1;;1;1;1;1;1;2;1500000;2;;2;;;2;;2;;2;;2;;2;;;1;195800;2;2;;;2;;;2;;;2;;;1;1500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;46;;;10;1;;1;;1;1;1;98;1;1;1;0;36;1;;1;;1;30;2354;8553;4;1258500;2;7;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;8;;1;2758500;62;6209;3343
20250623;06;2025;8239535;1;1;1;60;05;1;1669.9065629;05;1;8541;1;2;2;12;1;;2;;2;2;2;2;24;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;1;;2000000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;2000000;1;;3;;1;1;12;46;;;46;;;10;7;;1;;1;1;2;4;1;2;2;;;;;;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;1;1;1;2;1;2;2;1;2;;45;3;;1;2000000;85;8541;4110
20250623;06;2025;8239536;1;1;1;60;05;1;1708.8887789;05;1;9700;1;1;;;1;;1;;1;2;1;1;46;3;;2;2;2;2;1;2;1425000;2;;2;;;1;400000;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1300000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;46;;;1;2;;1;;1;2;1;98;2;1;1;0;36;3;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;4;;52;8;;1;1825000;97;9700;9111
20250623;06;2025;8239536;1;2;1;60;05;1;1708.8887789;05;1;4711;1;1;;;1;;2;;2;2;2;2;12;1;;2;1;2;2;1;2;1000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;46;;;2;7;;2;;2;;;;2;2;1;6;24;1;;1;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;1;1;1;2;1;2;2;1;3;;20;3;;1;1000000;47;4741;5223
20250623;06;2025;8239537;1;1;1;60;05;1;1258.2563823;05;1;4921;2;;;;;;;;;;;;30;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;4;1;6;;;8000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;2000000;1;;3;;3;2;12;60;;;50;2;;1;4;;1;;1;1;1;5;1;1;1;3;20;1;;5;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;5;2;;1;2000000;49;4921;8323
20250623;06;2025;8239538;1;1;1;60;05;1;1107.8859675;05;1;4741;2;;;;;;;;;;;;48;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;7;7;0;0;3;1;1;1;7;;;;;;;;;;;1;14300000;1;11200000;1000000;1000000;600000;500000;;;;;;;;;;;;;;;;;;1;1;2025;1;1;0;1;;3;;6;2;12;70;;;70;;;4;7;;1;;1;2;2;10;1;2;1;7;120;1;;13;PANDEMIA;2;;;;;;;;2;;;;1;1;1;1;2;2;2;2;2;1;PROBLEMAS ECONOMICOS;2;2;1;2;2;1;1;2;8;;10;8;;1;0;47;4741;5221
20250623;06;2025;8239538;1;2;1;60;05;1;1107.8859675;05;1;5630;2;;;;;;;;;;;;96;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;3;0;0;3;1;1;1;7;;;;;;;;;;;1;42200000;1;4800000;25000000;4400000;3000000;0;;;;;;;;;;;;;;;;;;1;1;2025;1;1;5000000;1;;3;;3;2;12;70;;;70;;;3;7;;1;;1;2;2;14;1;2;1;0;40;1;;10;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;2;;10;8;;1;5000000;56;5630;1412
20250623;06;2025;8239540;1;1;1;60;05;1;1125.7510527;05;1;8220;1;2;1;;1;;1;;1;2;1;1;9;1;;1;1;1;1;2;2;1720000;9;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;1;260000;2;1;1500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;40;2;;10;7;;1;;1;1;1;4;1;1;1;0;20;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;40;5;;1;1720000;82;8220;4222
20250623;06;2025;8239541;1;1;1;60;05;1;1278.918044;05;1;9103;1;2;2;12;2;4;1;8010;1;2;1;1;48;1;;1;1;1;1;1;2;2130000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;2130000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;1;1;28;1;1;1;0;54;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;13;;25;3;;1;2130000;91;9103;5414
20250623;06;2025;8239542;1;1;1;60;05;1;1146.9647967;05;1;1410;2;;;;;;;;;;;;480;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;4;1;7;;;;;;;;;;;1;800000;1;0;100000;300000;100000;0;;;;;;;;;;;;;;;;;;2;;;2;;300000;1;;3;;9;2;12;50;;;20;6;;1;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;2;2;2;1;14;;;3;;1;300000;14;1410;7531
20250623;06;2025;8239542;1;2;1;60;05;1;1146.9647967;05;1;7111;1;2;1;;1;;1;;1;2;1;1;16;1;;1;1;1;1;1;2;1930000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1930000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;40;2;;10;9;;1;;1;1;1;1;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;25;3;;1;1930000;71;7111;4321
20250623;06;2025;8239543;1;1;1;60;05;1;813.39017615;05;1;5111;1;2;2;6;1;;1;;2;2;2;2;72;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;1;;3920000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;3500000;1;;3;;1;1;12;42;;;42;;;5;7;;1;;3;;;;1;1;1;12;72;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;;7;2;;1;3500000;51;5111;1120
20250623;06;2025;8239543;1;2;1;60;05;1;813.39017615;05;1;5121;1;2;2;6;1;;1;;2;2;2;2;12;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;3;3;1;;1900000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;1500000;1;;1;;3;2;12;20;2;;20;;;7;11;EN LA CAVINA DE MANDO DEL AVION EN AEROPUERTOS Y TERMINALES AEREAS;1;;1;1;2;2;1;1;1;12;5;1;;12;;2;;;;;;;;2;;;;1;2;1;2;1;2;2;2;2;2;;1;1;1;2;1;2;1;1;3;;7;3;;1;1500000;51;5121;3153
20250623;06;2025;8239543;1;3;1;60;05;1;813.39017615;05;1;5111;1;2;1;;1;;1;;1;2;1;1;32;1;;1;1;1;1;1;2;2800000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;1;2;;;2;;;2;;;2;;;1;2600000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;46;;;9;7;;1;;1;1;1;7;1;1;1;0;30;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;7;2;;1;2800000;51;5111;1324
20250623;06;2025;8239544;1;1;1;60;05;1;1309.4417497;05;1;8121;1;2;1;;1;;1;;1;2;1;1;18;1;;1;1;1;1;1;2;1755000;2;;1;168000;2;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1755000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;40;2;;10;7;;1;;1;1;1;5;1;1;1;0;12;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;20;1;;1;1755000;81;8121;9112
20250623;06;2025;8239544;1;2;1;60;05;1;1309.4417497;05;1;4731;1;2;1;;1;;1;;1;2;1;1;30;1;;1;1;1;1;2;2;1900000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1900000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;1;1;2;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;4;;40;3;;1;1900000;47;4731;5245
20250623;06;2025;8239545;1;1;1;60;05;1;1129.1178223;05;1;8121;2;;;;;;;;;;;;360;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;4;1;6;;;1600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1600000;1;;3;;3;2;12;40;;;40;;;1;7;;1;;3;;;;2;2;1;6;36;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;4;;45;3;;1;1600000;81;8121;9112
20250623;06;2025;8239545;1;2;1;60;05;1;1129.1178223;05;1;1410;1;2;1;;1;;1;;1;2;1;1;32;1;;1;1;1;1;1;2;1950000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;1;64000;2;2;;;2;;;1;268000;2;1;1950000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;40;2;;10;7;;1;;1;1;1;12;1;1;1;2;72;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;4;;60;1;;1;1950000;14;1410;3322
20250623;06;2025;8239551;1;2;1;60;05;1;729.125879;05;1;4771;2;;;;;;;;;;;;24;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;7;;;;;;;;;;;1;10000000;1;0;4000000;0;100000;0;;;;;;;;;;;;;;;;;;1;1;2025;1;1;3000000;1;;3;;9;2;12;60;;;50;2;;1;7;;1;;1;1;2;2;1;2;1;0;12;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;10;8;;1;3000000;47;4771;1420
20250623;06;2025;8239556;1;1;1;60;08;1;543.81679209;08;1;1081;2;;;;;;;;;;;;248;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;1000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;700000;1;;3;;3;2;12;18;2;;18;;;1;1;;3;;2;;;;2;2;1;0;96;1;;9;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;;3;;1;700000;10;1081;7512
20250623;06;2025;8239556;1;2;1;60;08;1;543.81679209;08;1;8810;2;;;;;;;;;;;;84;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;1;0;2;1;2;2;7;;;;;;;;;;;1;3500000;1;0;0;1200000;800000;0;;;;;;;;;;;;;;;;;;1;1;2025;2;;1000000;1;;3;;6;2;12;40;;;40;;;2;7;;1;;3;;;;2;2;1;0;180;1;;10;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;20;2;;1;1000000;88;8810;1120
20250623;06;2025;8239557;1;1;1;60;08;1;552.57290732;08;1;8691;1;2;1;;1;;1;;1;2;1;2;120;1;;1;1;1;1;1;2;4000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;3500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;1;1;15;1;1;1;36;60;1;;2;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;1;1;1;1;1;2;1;1;8;;15;1;;1;4000000;86;8691;3322
20250623;06;2025;8239558;1;1;1;60;08;1;658.71401012;08;1;5611;1;2;1;;1;;1;;1;2;1;1;4;1;;1;1;1;1;2;2;4000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;1900000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;46;;;46;;;10;7;;1;;1;2;1;21;1;1;1;4;252;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;25;2;;1;4000000;56;5611;2611
20250623;06;2025;8239558;1;2;1;60;08;1;658.71401012;08;1;7810;1;2;1;;1;;1;;1;2;1;1;3;1;;1;1;1;1;2;2;1800000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;1;2;;;2;;;2;;;2;;;1;700000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;48;;;48;;;9;7;;1;;1;1;1;10;1;1;1;2;48;1;;1;;2;;;;;;;;2;;;;1;1;1;2;2;2;1;2;2;2;;2;1;1;1;1;2;1;1;2;;30;3;;1;1800000;78;7810;5131
20250623;06;2025;8239559;1;2;1;60;08;1;605.61225596;08;1;8220;1;2;1;;1;;1;;1;2;1;2;7;1;;1;1;1;1;2;1;1423500;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;712000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;40;;;40;;;10;1;;1;;1;2;1;0;1;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;3;;1;1423500;82;8220;4222
20250623;06;2025;8239561;1;1;1;60;08;1;899.7736871;08;1;1089;1;2;1;;1;;1;;1;2;1;1;1;1;;1;1;1;1;2;1;7000000;1;200000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;48;;;48;;;10;1;;1;;1;1;1;15;1;1;1;3;48;1;;8;;1;35;3341;8220;4;4000000;4;1;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;2;;1;11000000;10;1089;2523
20250623;06;2025;8239562;1;1;1;60;08;1;760.48894592;08;1;6820;1;2;1;;1;;1;;1;2;1;1;48;1;;1;1;1;1;1;2;2200000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;1;2;;;2;;;2;;;2;;;1;2800000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;47;;;47;;;2;1;;1;;3;;;;1;1;1;12;42;1;;5;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;4;;1;2200000;68;6820;1439
20250623;06;2025;8239564;1;1;1;60;08;1;515.52258576;08;1;6910;2;;;;;;;;;;;;84;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;160000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1600000;1;;3;;5;2;12;40;;;40;;;1;7;;1;;2;;;;2;2;1;4;300;1;;6;;1;20;8323;4921;4;600000;1;4;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;20;3;;1;2200000;69;6910;3342
20250623;06;2025;8239564;1;2;1;60;08;1;515.52258576;08;1;4719;1;2;1;;1;;1;;1;2;1;1;3;1;;1;1;1;1;1;2;2000000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;1;45000;2;2;;;2;;;2;;;1;1300000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;2;7;;1;;1;1;1;18;1;1;1;0;18;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;20;3;;1;2000000;47;4719;1420
20250623;06;2025;8239564;1;3;1;60;08;1;515.52258576;08;1;8621;1;2;1;;1;;1;;1;2;1;1;36;1;;1;1;1;1;1;1;3500000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;3000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;47;;;47;;;5;7;;1;;1;1;1;3;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;8;;20;2;;1;3500000;86;8621;1221
20250623;06;2025;8239565;1;2;1;60;08;1;510.36562073;08;1;8530;1;2;1;;1;;1;;1;2;1;1;120;1;;1;1;1;1;2;2;2000000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1700000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;5;7;;1;;1;1;1;15;1;1;1;3;12;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;15;2;;1;2000000;85;8530;2342
20250623;06;2025;8239567;1;3;1;60;08;1;645.26100337;08;1;9700;1;2;1;;1;;1;;1;2;1;1;240;3;;2;2;2;2;1;2;1400000;2;;2;;;1;500000;1;250000;2;;2;;2;;;2;;;1;45000;2;2;;;2;;;2;;;1;1300000;2;;1;650000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;1;1;;1;;1;1;1;20;2;1;1;0;21;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;3;;1;2150000;97;9700;9111
20250623;06;2025;8239568;1;1;1;60;08;1;691.22529318;08;1;8621;1;2;2;12;1;;1;;2;2;2;2;240;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;1;;12000000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;12000000;1;;3;;3;2;12;40;;;40;;;10;5;;1;;1;1;2;20;1;2;1;3;12;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;15;2;;1;12000000;86;8621;2634
20250623;06;2025;8239570;1;1;1;60;08;1;411.28339793;08;1;4791;2;;;;;;;;;;;;12;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;3;1;1;1;7;;;;;;;;;;;1;1500000;1;0;500000;0;0;0;;;;;;;;;;;;;;;;;;2;;;1;1;1000000;1;;3;;5;1;12;56;;;0;1;;2;1;;2;;2;;;;2;2;1;18;60;4;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;8;;1;1000000;47;4791;5244
20250623;06;2025;8239570;1;2;1;60;08;1;411.28339793;08;1;8610;1;2;2;12;1;;1;;2;2;2;2;60;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;1;;2500000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;2500000;1;;3;;4;1;12;40;;;40;;;10;1;;2;;2;;;;2;2;2;;;;;;;1;20;5223;4759;6;;2;1;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;3;;1;2500000;86;8610;1342
20250623;06;2025;8239571;1;1;1;60;08;1;548.74330883;08;1;4729;2;;;;;;;;;;;;240;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;4200000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;2000000;1;;3;;3;2;12;90;;;90;;;3;7;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;10;5;;1;2000000;47;4729;5221
20250623;06;2025;8239572;1;1;1;60;08;1;419.9185417;08;1;8121;2;;;;;;;;;;;;48;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;3;3;6;;;300000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;300000;1;;3;;1;2;12;12;1;;0;6;;1;2;;2;;2;;;;2;2;1;12;20;1;;2;;2;;;;;;;;1;30;1;1;1;2;1;2;2;2;2;2;2;2;;2;1;1;2;2;2;2;1;2;;60;3;;1;300000;81;8121;9111
20250623;06;2025;8239572;1;2;1;60;08;1;419.9185417;08;1;9522;2;;;;;;;;;;;;480;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;500000;1;;3;;1;2;12;25;1;;25;;;1;2;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;2;2;1;1;11;;10;8;;1;500000;95;9522;3115
20250623;06;2025;8239573;1;1;1;60;08;1;608.88120388;08;1;4774;1;1;;;1;;1;;2;2;2;2;84;1;;2;1;1;1;1;2;1600000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;47;;;47;;;3;7;;1;;1;2;2;7;1;2;1;3;12;1;;7;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;2;2;2;2;11;;15;3;;1;1600000;47;4774;3322
20250623;06;2025;8239573;1;2;1;60;08;1;608.88120388;08;1;4752;1;1;;;1;;1;;2;2;2;2;36;1;;1;1;1;2;3;2;400000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;4;7;;3;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;2;1;1;1;1;2;1;1;11;;10;3;;1;400000;47;4752;2431
20250623;06;2025;8239574;1;1;1;60;08;1;405.05842109;08;1;4659;1;1;;;1;;1;;2;2;2;2;360;1;;1;1;1;1;1;2;6000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;5;7;;1;;1;1;2;30;1;2;1;0;12;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;38;3;;1;6000000;46;4659;1420
20250623;06;2025;8239574;1;2;1;60;08;1;405.05842109;08;1;4659;1;1;;;1;;1;;2;2;2;2;240;1;;1;1;1;1;1;2;4000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;5;7;;1;;2;;;;2;2;1;0;25;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;36;3;;1;4000000;46;4659;5223
