PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSI;P7250;P7280;P7280S1;P744;P3074;P7260;P1806;P7430;P7440;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20250626;06;2025;8264876;1;3;1;70;;1;3022.0778554;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264876;1;4;1;70;;1;3022.0778554;54;;1;8;7;;;;45;1200000;1;;2;0;4;7;2;2;2;;2;;9211;6111;01;0113
20250626;06;2025;8264878;1;1;1;70;;1;2907.6007319;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264880;1;1;1;70;;1;2378.8832204;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264881;1;1;1;70;;1;1328.3131826;54;1;;;;;;;;;1;;12;1;4;4;1;2;2;;2;;.;6112;01;0122
20250626;06;2025;8264882;1;2;1;70;;1;1286.4532744;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264882;1;3;1;70;;1;1286.4532744;54;;1;8;4;;;;40;2000000;1;;2;0;8;4;10;2;2;;2;;2611;4110;84;8412
20250626;06;2025;8264882;1;4;1;70;;1;1286.4532744;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264883;1;1;1;70;;1;1200.3843934;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264883;1;5;1;70;;1;1200.3843934;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264884;1;1;1;70;;1;1045.175439;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264884;1;2;1;70;;1;1045.175439;54;1;;;;;;;;;1;;190;0;4;4;1;2;2;;2;;.;4110;82;8211
20250626;06;2025;8264885;1;1;1;70;;1;1194.7144619;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264890;1;2;1;70;;1;1061.7585948;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264890;1;3;1;70;;1;1061.7585948;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264890;1;4;1;70;;1;1061.7585948;54;;1;8;1;;;;48;1800000;2;;;;;;;;2;;2;;2511;;;
20250626;06;2025;8264891;1;2;1;70;;1;3945.2920597;54;;1;20;1;;;;48;1500000;1;;5;1;8;4;10;2;2;;2;;5223;9510;84;8412
20250626;06;2025;8264891;1;3;1;70;;1;3945.2920597;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264892;1;1;1;70;;1;3231.5019121;54;1;;;;;;;;;1;;2;0;3;4;1;2;2;;2;;.;8332;49;4923
20250626;06;2025;8264893;1;2;1;70;;2;1457.8298131;54;1;;;;;;;;;1;;24;0;4;4;1;2;2;;2;;.;9211;01;0161
20250626;06;2025;8264894;1;2;1;70;;2;4446.5093475;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264896;1;2;1;70;;2;1707.0262651;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264899;1;2;1;70;;2;1209.6378288;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264900;1;2;1;70;;2;4838.5513152;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264901;1;2;1;70;;2;3518.5555437;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264902;1;2;1;70;;2;4028.391272;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264902;1;3;1;70;;2;4028.391272;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264903;1;2;1;70;;2;1337.5802915;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264904;1;2;1;70;;2;1337.5802915;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264905;1;1;1;70;;2;1337.5802915;54;1;;;;;;;;;1;;180;0;4;4;1;2;2;;2;;.;6111;01;0113
20250626;06;2025;8264905;1;2;1;70;;2;1337.5802915;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264906;1;2;1;70;;2;4808.141348;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264908;1;1;1;70;;2;1337.5802915;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264909;1;1;1;70;;2;1337.5802915;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264910;1;1;1;70;;2;1337.5802915;54;1;;;;;;;;;1;;360;1;3;4;1;2;2;;2;;.;9211;01;0113
20250626;06;2025;8264911;1;3;1;70;;2;5350.3211658;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264911;1;5;1;70;;2;5350.3211658;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264912;1;1;1;70;;2;1337.5802915;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264912;1;2;1;70;;2;1337.5802915;54;1;;;;;;;;;1;;24;0;4;4;1;2;2;;2;;.;6111;01;0111
20250626;06;2025;8264913;1;1;1;70;;1;1551.1209178;54;;1;22;1;;;;40;1423500;1;;5;2;8;1;10;2;2;;2;;5312;5312;94;9499
20250626;06;2025;8264913;1;2;1;70;;1;1551.1209178;54;;1;4;7;;;;50;1200000;1;;1;0;8;4;1;2;2;;1;1000000;9211;6111;01;0111
20250626;06;2025;8264914;1;1;1;70;;1;1678.7860949;54;;1;4;5;;;;50;2000000;1;;1;0;6;1;3;2;2;;1;1100000;1412;1412;56;5611
20250626;06;2025;8264918;1;2;1;70;;2;1512.047286;54;1;;;;;;;;;1;;108;1;3;4;1;2;2;;2;;.;9411;56;5619
20250626;06;2025;8264919;1;2;1;70;;2;5847.0740557;54;1;;;;;;;;;1;;240;0;3;4;1;2;2;;2;;.;9211;01;0113
20250626;06;2025;8264920;1;2;1;70;;2;4398.1944296;54;1;;;;;;;;;1;;48;1;3;4;1;2;2;;2;;.;5120;56;5611
20250626;06;2025;8264921;1;2;1;70;;2;1822.2872663;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264922;1;2;1;70;;2;4398.1944296;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264923;1;1;1;70;;2;1512.047286;54;1;;;;;;;;;1;;240;0;4;4;1;2;2;;2;;.;6111;01;0113
20250626;06;2025;8264923;1;2;1;70;;2;1512.047286;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264925;1;1;1;70;;2;4103.0061656;54;1;;;;;;;;;1;;6;0;3;4;1;2;2;;2;;.;9211;01;0113
20250626;06;2025;8264927;1;2;1;70;;2;1822.2872663;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264928;1;2;1;70;;1;2079.9175928;76;1;;;;;;;;;1;;360;0;5;1;10;2;3;;2;;.;3341;64;6412
20250626;06;2025;8264930;1;1;1;70;;1;1674.0316714;76;1;;;;;;;;;1;;120;0;4;1;4;2;2;;2;;.;5120;56;5611
20250626;06;2025;8264930;1;2;1;70;;1;1674.0316714;76;;1;3;1;;;;48;1500000;1;;5;0;6;1;5;2;2;;2;;4321;4312;46;4632
20250626;06;2025;8264931;1;1;1;70;;1;1993.5380464;76;1;;;;;;;;;1;;48;0;5;5;2;2;3;;2;;.;5221;47;4773
20250626;06;2025;8264937;1;2;1;70;;1;1765.434718;76;1;;;;;;;;;1;;240;0;6;1;2;2;2;;2;;.;5120;56;5613
20250626;06;2025;8264937;1;4;1;70;;1;1765.434718;76;1;;;;;;;;;1;;19;0;8;4;10;2;2;;1;500000;.;4415;84;8412
20250626;06;2025;8264943;1;2;1;70;;1;3534.7756871;76;1;;;;;;;;;1;;36;0;4;7;4;2;2;;2;;.;6111;01;0113
20250626;06;2025;8264943;1;3;1;70;;1;3534.7756871;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264950;1;1;1;70;;2;131.99140696;76;1;;;;;;;;;1;;144;0;5;3;2;2;3;;2;;.;6113;97;9700
20250626;06;2025;8264950;1;2;1;70;;2;131.99140696;76;1;;;;;;;;;1;;244;0;3;7;2;2;2;;2;;.;5164;97;9700
20250626;06;2025;8264954;1;1;1;70;;2;1300.0368173;76;1;;;;;;;;;1;;360;0;5;1;10;2;3;;2;;.;9112;64;6412
20250626;06;2025;8264956;1;1;1;70;;2;1300.0368173;76;1;;;;;;;;;1;;280;0;3;4;1;2;2;;2;;.;9112;81;8121
20250626;06;2025;8264957;1;2;1;70;;2;1207.5017962;76;1;;;;;;;;;1;;84;0;3;1;2;2;2;;2;;.;5223;47;4751
20250626;06;2025;8264958;1;2;1;70;;2;1368.6129156;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264960;1;3;1;70;;2;763.75053635;76;1;;;;;2;5;;1000000;1;;10;0;3;1;4;2;2;;2;;.;8153;14;1410
20250626;06;2025;8264960;1;5;1;70;;2;763.75053635;76;;1;52;1;;;;48;1423500;1;;12;0;6;7;2;2;2;;2;;4120;6111;01;0128
20250626;06;2025;8264961;1;1;1;70;;2;565.02997114;76;1;;;;;;;;;1;;180;0;8;1;8;2;2;;2;;.;9112;93;9311
20250626;06;2025;8264962;1;1;1;70;;2;1756.4373234;76;;1;52;1;;;;48;1500000;1;;24;0;8;2;10;2;2;;2;;5414;5412;84;8423
20250626;06;2025;8264971;1;1;1;70;;1;2358.7690337;76;1;;;;;;;;;1;;120;0;7;5;4;2;3;;2;;.;1345;85;8511
20250626;06;2025;8264972;1;2;1;70;;2;1186.2661426;76;1;;;;;;;;;1;;6;0;3;3;1;2;2;;2;;.;5321;97;9700
20250626;06;2025;8264972;1;3;1;70;;2;1186.2661426;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264975;1;3;1;70;;2;597.91531337;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264975;1;6;1;70;;2;597.91531337;76;1;;;;;;5;;1423500;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264977;1;1;1;70;;2;1528.7931296;76;1;;;;;;;;;1;;204;0;4;4;1;2;2;;2;;.;6111;01;0161
20250626;06;2025;8264977;1;2;1;70;;2;1528.7931296;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264980;1;1;1;70;;2;2305.6615717;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264982;1;1;1;70;;2;3125.0176471;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264984;1;1;1;70;;2;1911.7052485;76;1;;;;;;;;;1;;24;0;4;7;3;2;2;;2;;.;9211;01;0113
20250626;06;2025;8264984;1;3;1;70;;2;1911.7052485;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264987;1;1;1;70;;1;1450.8000585;76;1;;;;;;;;;1;;144;0;4;3;1;2;2;;2;;.;9111;97;9700
20250626;06;2025;8264987;1;3;1;70;;1;1450.8000585;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264988;1;2;1;70;;1;1870.4787481;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264989;1;1;1;70;;1;2176.5074049;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264990;1;2;1;70;;1;2290.253395;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264990;1;3;1;70;;1;2290.253395;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264991;1;3;1;70;;1;2991.2093474;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8264993;1;3;1;70;;1;3130.1401218;76;1;;;;;1;;24;800000;1;;6;0;8;1;2;2;2;;2;;.;5223;47;4771
20250626;06;2025;8264993;1;4;1;70;;1;3130.1401218;76;1;;;;;1;;24;800000;2;;;;;;;;2;;1;100000;.;.;;.
20250626;06;2025;8264996;1;2;1;70;;2;2323.8888344;76;1;;;;;;;;;1;;96;0;3;3;1;2;2;;2;;.;9111;97;9700
20250626;06;2025;8264997;1;1;1;70;;1;1940.9299477;76;1;;;;;;;;;1;;84;0;3;1;4;2;2;;2;;.;5120;56;5611
20250626;06;2025;8264998;1;2;1;70;;2;4993.6575639;76;1;;;;;;;;;1;;5;0;3;7;3;2;2;;2;;.;6111;01;0124
20250626;06;2025;8265000;1;1;1;70;;2;2946.852104;76;;1;4;1;;;;48;1423500;1;;2;0;6;1;2;2;2;;2;;5223;5223;47;4724
20250626;06;2025;8265001;1;2;1;70;;2;3715.7093031;76;1;;;;;;;;;1;;84;0;4;4;1;2;2;;2;;.;5211;56;5619
20250626;06;2025;8265002;1;1;1;70;;2;1303.4218285;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8265002;1;3;1;70;;2;1303.4218285;76;1;;;;;2;5;;1423500;1;;3;0;4;7;2;2;2;;2;;.;9213;01;0111
20250626;06;2025;8265004;1;2;1;70;;2;2489.9918352;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8265005;1;1;1;70;;2;4277.4126071;76;1;;;;;1;;30;600000;1;;24;0;6;4;1;2;2;;2;;.;9111;81;8121
20250626;06;2025;8265006;1;2;1;70;;2;3744.58399;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8265007;1;1;1;70;;2;3627.1261696;76;1;;;;;;;;;1;;7;0;8;1;3;2;3;;2;;.;7112;41;4111
20250626;06;2025;8265008;1;2;1;70;;2;2323.8888344;76;1;;;;;2;2;;1423500;1;;3;0;8;4;1;2;2;;2;;.;7212;33;3312
20250626;06;2025;8265009;1;2;1;70;;2;1105.818846;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8265009;1;3;1;70;;2;1105.818846;76;1;;;;;;1;;1400000;1;;5;0;3;1;7;2;2;;2;;.;9112;86;8610
20250626;06;2025;8265010;1;1;1;70;;2;2418.4757698;76;1;;;;;;;;;1;;18;0;4;4;1;2;2;;2;;.;9214;81;8130
20250626;06;2025;8265011;1;1;1;70;;2;2548.7262609;76;1;;;;;;;;;1;;60;0;8;3;1;2;2;;2;;.;9111;97;9700
20250626;06;2025;8265011;1;2;1;70;;2;2548.7262609;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8265012;1;2;1;70;;2;3817.5234191;76;1;;;;;;;;;1;;24;0;3;1;3;2;2;;2;;.;5131;56;5611
20250626;06;2025;8265013;1;1;1;70;;2;2484.955265;76;1;;;;;2;3;;1000000;1;;24;0;3;3;1;2;2;;2;;.;9111;97;9700
20250626;06;2025;8265015;1;1;1;70;;1;1830.9721406;76;1;;;;;;;;;1;;280;0;5;2;10;2;3;;2;;.;4120;84;8424
20250626;06;2025;8265015;1;3;1;70;;1;1830.9721406;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8265017;1;1;1;70;;1;1870.4787481;76;1;;;;;;;;;1;;84;0;4;1;6;2;3;;2;;.;9621;47;4721
20250626;06;2025;8265017;1;2;1;70;;1;1870.4787481;76;1;;;;;;;;;1;;156;0;5;1;8;2;3;;2;;.;7531;14;1410
20250626;06;2025;8265021;1;1;1;70;;1;4506.1703859;76;1;;;;;2;2;;1423500;1;;0;2;4;1;4;2;2;;1;40000;.;7512;10;1089
20250626;06;2025;8265022;1;2;1;70;;1;3123.8017443;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8265023;1;1;1;70;;1;2568.2382567;76;1;;;;;;;;;1;;144;0;3;4;10;2;1;2;2;;.;5311;88;8891
20250626;06;2025;8265023;1;2;1;70;;1;2568.2382567;76;;1;2;2;;;;46;3000000;1;;0;1;8;2;10;2;1;1;1;3000000;5321;5322;86;8610
20250626;06;2025;8265025;1;2;1;70;;1;1911.8610124;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8265028;1;3;1;70;;2;273.4798912;76;1;;;;;;;;;1;;6;0;3;1;10;2;2;;1;1423500;.;8160;10;1089
20250626;06;2025;8265030;1;2;1;70;;2;146.65711885;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8265031;1;2;1;70;;2;295.71029242;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8265031;1;3;1;70;;2;295.71029242;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8265031;1;4;1;70;;2;295.71029242;76;1;;;;;;1;;1200000;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8265032;1;1;1;70;;2;146.65711885;76;1;;;;;;;;;1;;60;0;5;4;3;2;3;;2;;.;1412;56;5611
20250626;06;2025;8265032;1;2;1;70;;2;146.65711885;76;1;;;;;;;;;1;;84;0;5;1;6;2;3;;2;;.;1345;85;8530
20250626;06;2025;8265033;1;2;1;70;;2;146.65711885;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8265033;1;5;1;70;;2;146.65711885;76;1;;;;;;;;;1;;120;0;4;4;1;2;3;;2;;.;6113;02;0210
20250626;06;2025;8265034;1;2;1;70;;2;313.66531355;76;1;;;;;;;;;1;;12;0;4;4;2;2;2;;2;;.;5120;56;5619
20250626;06;2025;8265036;1;1;1;70;;2;1453.6724938;76;1;;;;;;;;;1;;48;2;3;4;1;2;2;;2;;.;9111;81;8121
20250626;06;2025;8265037;1;1;1;70;;2;1977.8913826;76;1;;;;;;;;;1;;7;0;4;4;1;2;2;;2;;.;9122;45;4520
20250626;06;2025;8265038;1;3;1;70;;2;808.74619657;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8265039;1;1;1;70;;2;1974.846283;76;1;;;;;;;;;1;;84;0;4;1;10;2;2;;2;;.;9333;10;1040
20250626;06;2025;8265039;1;2;1;70;;2;1974.846283;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8265040;1;2;1;70;;2;2958.5486293;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8265040;2;1;2;70;;2;2958.5486293;76;1;;;;;;;;;1;;128;0;4;4;1;2;2;;2;;.;5211;47;4781
20250626;06;2025;8265041;1;1;1;70;;1;1332.5661118;76;1;;;;;;;;;1;;259;0;5;1;10;2;3;;2;;.;9211;10;1071
20250626;06;2025;8265041;1;2;1;70;;1;1332.5661118;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8265041;1;3;1;70;;1;1332.5661118;76;;1;13;1;;;;48;1800000;1;;3;2;7;1;8;2;2;;2;;2411;2411;46;4631
20250626;06;2025;8265042;1;1;1;70;;1;2017.5101622;76;1;;;;;;;;;1;;168;0;5;1;10;2;3;;2;;.;9213;10;1071
20250626;06;2025;8265042;1;2;1;70;;1;2017.5101622;76;1;;;;;;;;;1;;180;0;3;4;1;2;2;;2;;.;6121;01;0144
20250626;06;2025;8265042;1;4;1;70;;1;2017.5101622;76;1;;;;;;;;;1;;1;0;3;1;4;2;2;;1;780000;.;9112;46;4631
20250626;06;2025;8265042;1;5;1;70;;1;2017.5101622;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8265042;1;6;1;70;;1;2017.5101622;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8265043;1;2;1;70;;1;2608.0857228;76;1;;;;;2;5;;1600000;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8265044;1;3;1;70;;1;3875.8987173;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8265048;1;2;1;70;;1;4088.6340228;76;1;;;;;1;;48;1500000;1;;60;0;3;4;1;2;2;;2;;.;8153;95;9529
20250626;06;2025;8265049;1;2;1;70;;1;3720.5516098;76;1;;;;;;;;;1;;8;0;8;3;1;2;2;;2;;.;9111;97;9700
20250626;06;2025;8265050;1;3;1;70;;1;3373.3533606;76;;1;4;1;;;;48;1423500;1;;0;2;8;1;2;2;2;;1;800000;3251;3344;86;8622
20250626;06;2025;8265051;1;1;1;70;;2;1040.0066678;76;1;;;;;;;;;1;;40;0;5;1;10;2;3;;2;;.;7212;25;2513
20250626;06;2025;8265051;1;2;1;70;;2;1040.0066678;76;1;;;;;;;;;1;;24;0;3;5;2;2;2;;2;;.;8153;14;1410
20250626;06;2025;8265051;1;3;1;70;;2;1040.0066678;76;1;;;;;;;;;1;;360;0;3;1;9;2;2;;2;;.;7533;14;1410
20250626;06;2025;8265060;1;2;1;70;;2;2063.3769876;76;1;;;;;1;;48;1500000;1;;1;3;7;3;1;2;2;;2;;.;9111;97;9700
20250626;06;2025;8265077;1;2;1;70;;2;516.17472203;76;1;;;;;;;;;1;;310;0;6;3;1;2;2;;2;;.;9111;97;9700
20250626;06;2025;8265077;1;4;1;70;;2;516.17472203;76;1;;;;;;;;;1;;18;0;3;1;3;2;2;;2;;.;9112;55;5511
20250626;06;2025;8265078;1;2;1;70;;2;846.52405683;76;;1;2;1;;;;40;1500000;1;;7;0;8;4;10;2;2;;2;;5223;2132;84;8412
20250626;06;2025;8265079;1;1;1;70;;2;784.97197684;76;;1;10;7;;;;40;1000000;1;;36;0;1;1;4;2;2;;2;;6111;4120;55;5511
20250626;06;2025;8265079;1;2;1;70;;2;784.97197684;76;1;;;;;;;;;1;;60;0;4;1;4;2;2;;2;;.;5131;93;9312
20250626;06;2025;8265082;1;2;1;70;;2;1042.425056;76;1;;;;;2;5;;2000000;1;;12;0;3;1;2;2;2;;2;;.;5414;68;6820
20250626;06;2025;8265087;1;1;1;70;;2;1269.5804515;76;1;;;;;;;;;1;;13;0;4;7;3;2;3;;2;;.;9211;01;0122
20250626;06;2025;8265093;1;3;1;70;;2;2909.2567442;76;1;;;;;2;5;;1500000;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8265093;1;4;1;70;;2;2909.2567442;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8265096;1;1;1;70;;1;2708.5123115;76;1;;;;;;;;;1;;119;0;5;2;10;2;3;;2;;.;9112;85;8530
20250626;06;2025;8265097;1;2;1;70;;1;2158.8368952;76;;1;52;1;;;;48;1423500;1;;3;0;4;4;1;2;2;;2;;5223;5120;56;5619
20250626;06;2025;8265098;1;3;1;70;;1;3421.258464;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8265100;1;2;1;70;;1;2544.5458215;76;;1;6;3;;;;48;600000;1;;2;0;8;4;1;2;2;;2;;9111;7512;56;5619
20250626;06;2025;8265100;1;4;1;70;;1;2544.5458215;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8265101;1;1;1;70;;1;1707.9217887;76;1;;;;;2;5;;1423500;1;;1;2;7;4;1;2;2;;2;;.;3322;47;4792
20250626;06;2025;8265102;1;3;1;70;;1;1647.9368103;76;;1;16;1;;;;44;1423500;1;;5;0;8;1;10;1;2;;2;;9321;9321;10;1089
20250626;06;2025;8265103;1;1;1;70;;1;5208.8190609;76;1;;;;;1;;48;1423500;1;;1;0;8;1;6;2;2;;1;340000;.;8160;10;1072
20250626;06;2025;8265103;1;4;1;70;;1;5208.8190609;76;1;;;;;;;;;1;;120;0;3;4;1;2;2;;2;;.;9111;81;8121
20250626;06;2025;8265106;1;1;1;70;;1;2609.324955;76;1;;;;;1;;60;1600000;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8265107;1;1;1;70;;1;2708.5123115;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8265109;1;1;1;70;;2;938.28084604;76;1;;;;;;;;;1;;45;0;3;3;1;2;2;;2;;.;9111;97;9700
20250626;06;2025;8265110;1;1;1;70;;2;842.79436638;76;1;;;;;;;;;1;;2;0;9;4;1;2;2;;2;;.;6121;01;0141
20250626;06;2025;8265110;1;3;1;70;;2;842.79436638;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8265111;1;1;1;70;;2;1316.7791446;76;;1;30;4;;;;30;1200000;1;;58;0;5;2;10;2;3;;2;;5221;5412;84;8423
20250626;06;2025;8265111;1;2;1;70;;2;1316.7791446;76;;1;4;4;;;;30;1400000;1;;216;0;2;1;10;2;2;;2;;5221;4222;64;6499
20250626;06;2025;8265111;1;3;1;70;;2;1316.7791446;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8265112;1;1;1;70;;2;1232.9191606;76;1;;;;;;;;;1;;120;0;3;3;1;2;2;;2;;.;5311;97;9700
20250626;06;2025;8265114;1;2;1;70;;2;938.28084604;76;1;;;;;;;;;1;;60;0;3;1;2;2;2;;2;;.;1412;55;5511
20250626;06;2025;8265115;1;1;1;70;;2;938.28084604;76;1;;;;;;;;;1;;30;2;5;1;9;2;2;;2;;.;3322;46;4645
20250626;06;2025;8265115;1;2;1;70;;2;938.28084604;76;1;;;;;;;;;1;;30;0;5;4;1;2;3;;2;;.;8324;49;4921
20250626;06;2025;8265116;1;1;1;70;;2;1517.5357277;76;1;;;;;;;;;1;;48;0;9;5;3;2;3;;2;;.;6112;01;0122
20250626;06;2025;8265118;1;1;1;70;;2;1517.5357277;76;1;;;;;;;;;1;;48;0;4;7;3;2;2;;2;;.;9211;01;0121
20250626;06;2025;8265120;1;2;1;70;;2;1381.4967319;76;1;;;;;;;;;1;;72;0;7;1;10;2;2;;2;;.;4227;10;1082
20250626;06;2025;8265121;1;1;1;70;;2;678.68478888;76;1;;;;;;;;;1;;120;0;4;7;3;2;2;;2;;.;6112;01;0121
20250626;06;2025;8265121;1;2;1;70;;2;678.68478888;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8265121;1;3;1;70;;2;678.68478888;76;1;;;;;;;;;1;;1;0;8;7;3;2;2;;1;400000;.;9211;01;0121
20250626;06;2025;8265123;1;1;1;70;;2;1032.1089306;76;1;;;;;;;;;1;;62;0;4;4;1;2;2;;2;;.;9111;81;8121
20250626;06;2025;8265123;1;2;1;70;;2;1032.1089306;76;1;;;;;;;;;1;;120;0;4;7;2;2;2;;2;;.;9211;01;0121
20250626;06;2025;8265124;1;2;1;70;;2;1039.8971713;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8265124;1;3;1;70;;2;1039.8971713;76;;1;4;1;;;;48;1423500;1;;2;0;6;1;3;2;2;;2;;5414;5223;47;4771
20250626;06;2025;8265125;1;1;1;70;;2;730.34583647;76;1;;;;;2;5;;700000;1;;12;0;3;3;1;2;2;;2;;.;9111;97;9700
20250626;06;2025;8265125;1;3;1;70;;2;730.34583647;76;1;;;;;;;;;1;;74;0;3;3;1;2;2;;2;;.;9111;97;9700
